"","item1","item2","support"
"206","form=completed","parents=great_pret",0.0833333333333333
"207","form=completed","parents=pretentious",0.0833333333333333
"208","form=completed","parents=usual",0.0833333333333333
"209","form=completed","social=nonprob",0.0833333333333333
"210","form=completed","social=problematic",0.0833333333333333
"211","form=completed","social=slightly_prob",0.0833333333333333
"212","form=foster","health=not_recom",0.0833333333333333
"213","form=foster","health=priority",0.0833333333333333
"214","form=foster","health=recommended",0.0833333333333333
"215","form=foster","housing=convenient",0.0833333333333333
"216","form=foster","housing=critical",0.0833333333333333
"217","form=foster","housing=less_conv",0.0833333333333333
"218","form=foster","parents=great_pret",0.0833333333333333
"219","form=foster","parents=pretentious",0.0833333333333333
"220","form=foster","parents=usual",0.0833333333333333
"221","form=foster","social=nonprob",0.0833333333333333
"222","form=foster","social=problematic",0.0833333333333333
"223","form=foster","social=slightly_prob",0.0833333333333333
"224","form=incomplete","health=not_recom",0.0833333333333333
"225","form=incomplete","health=priority",0.0833333333333333
"226","form=incomplete","health=recommended",0.0833333333333333
"227","form=incomplete","housing=convenient",0.0833333333333333
"228","form=incomplete","housing=critical",0.0833333333333333
"229","form=incomplete","housing=less_conv",0.0833333333333333
"230","form=incomplete","parents=great_pret",0.0833333333333333
"231","form=incomplete","parents=pretentious",0.0833333333333333
"232","form=incomplete","parents=usual",0.0833333333333333
"233","form=incomplete","social=nonprob",0.0833333333333333
"234","form=incomplete","social=problematic",0.0833333333333333
"235","form=incomplete","social=slightly_prob",0.0833333333333333
"236","has_nurs=critical","health=not_recom",0.0666666666666667
"237","has_nurs=critical","health=priority",0.0666666666666667
"238","has_nurs=critical","health=recommended",0.0666666666666667
"239","has_nurs=critical","housing=convenient",0.0666666666666667
"240","has_nurs=critical","housing=critical",0.0666666666666667
"241","has_nurs=critical","housing=less_conv",0.0666666666666667
"242","has_nurs=critical","parents=great_pret",0.0666666666666667
"243","has_nurs=critical","parents=pretentious",0.0666666666666667
"244","has_nurs=critical","parents=usual",0.0666666666666667
"245","has_nurs=critical","social=nonprob",0.0666666666666667
"246","has_nurs=critical","social=problematic",0.0666666666666667
"247","has_nurs=critical","social=slightly_prob",0.0666666666666667
"248","has_nurs=improper","health=not_recom",0.0666666666666667
"249","has_nurs=improper","health=priority",0.0666666666666667
"250","has_nurs=improper","health=recommended",0.0666666666666667
"251","has_nurs=improper","housing=convenient",0.0666666666666667
"252","has_nurs=improper","housing=critical",0.0666666666666667
"253","has_nurs=improper","housing=less_conv",0.0666666666666667
"254","has_nurs=improper","parents=great_pret",0.0666666666666667
"255","has_nurs=improper","parents=pretentious",0.0666666666666667
"256","has_nurs=improper","parents=usual",0.0666666666666667
"257","has_nurs=improper","social=nonprob",0.0666666666666667
"258","has_nurs=improper","social=problematic",0.0666666666666667
"259","has_nurs=improper","social=slightly_prob",0.0666666666666667
"260","has_nurs=less_proper","health=not_recom",0.0666666666666667
"261","has_nurs=less_proper","health=priority",0.0666666666666667
"262","has_nurs=less_proper","health=recommended",0.0666666666666667
"263","has_nurs=less_proper","housing=convenient",0.0666666666666667
"264","has_nurs=less_proper","housing=critical",0.0666666666666667
"265","has_nurs=less_proper","housing=less_conv",0.0666666666666667
"266","has_nurs=less_proper","parents=great_pret",0.0666666666666667
"267","has_nurs=less_proper","parents=pretentious",0.0666666666666667
"268","has_nurs=less_proper","parents=usual",0.0666666666666667
"269","has_nurs=less_proper","social=nonprob",0.0666666666666667
"270","has_nurs=less_proper","social=problematic",0.0666666666666667
"271","has_nurs=less_proper","social=slightly_prob",0.0666666666666667
"272","has_nurs=proper","health=not_recom",0.0666666666666667
"273","has_nurs=proper","health=priority",0.0666666666666667
"274","has_nurs=proper","health=recommended",0.0666666666666667
"275","has_nurs=proper","housing=convenient",0.0666666666666667
"276","has_nurs=proper","housing=critical",0.0666666666666667
"277","has_nurs=proper","housing=less_conv",0.0666666666666667
"278","has_nurs=proper","parents=great_pret",0.0666666666666667
"279","has_nurs=proper","parents=pretentious",0.0666666666666667
"280","has_nurs=proper","parents=usual",0.0666666666666667
"281","has_nurs=proper","social=nonprob",0.0666666666666667
"282","has_nurs=proper","social=problematic",0.0666666666666667
"283","has_nurs=proper","social=slightly_prob",0.0666666666666667
"284","has_nurs=very_crit","health=not_recom",0.0666666666666667
"285","has_nurs=very_crit","health=priority",0.0666666666666667
"286","has_nurs=very_crit","health=recommended",0.0666666666666667
"287","has_nurs=very_crit","housing=convenient",0.0666666666666667
"288","has_nurs=very_crit","housing=critical",0.0666666666666667
"289","has_nurs=very_crit","housing=less_conv",0.0666666666666667
"290","has_nurs=very_crit","parents=great_pret",0.0666666666666667
"291","has_nurs=very_crit","parents=pretentious",0.0666666666666667
"292","has_nurs=very_crit","parents=usual",0.0666666666666667
"293","has_nurs=very_crit","social=nonprob",0.0666666666666667
"294","has_nurs=very_crit","social=problematic",0.0666666666666667
"295","has_nurs=very_crit","social=slightly_prob",0.0666666666666667
"296","health=not_recom","housing=convenient",0.111111111111111
"297","health=not_recom","housing=critical",0.111111111111111
"298","health=not_recom","housing=less_conv",0.111111111111111
"299","health=not_recom","parents=great_pret",0.111111111111111
"300","health=not_recom","parents=pretentious",0.111111111111111
"301","health=not_recom","parents=usual",0.111111111111111
"302","health=not_recom","social=nonprob",0.111111111111111
"303","health=not_recom","social=problematic",0.111111111111111
"304","health=not_recom","social=slightly_prob",0.111111111111111
"305","health=priority","housing=convenient",0.111111111111111
"306","health=priority","housing=critical",0.111111111111111
"307","health=priority","housing=less_conv",0.111111111111111
"308","health=priority","parents=great_pret",0.111111111111111
"309","health=priority","parents=pretentious",0.111111111111111
"310","health=priority","parents=usual",0.111111111111111
"311","health=priority","social=nonprob",0.111111111111111
"312","health=priority","social=problematic",0.111111111111111
"313","health=priority","social=slightly_prob",0.111111111111111
"314","health=recommended","housing=convenient",0.111111111111111
"315","health=recommended","housing=critical",0.111111111111111
"316","health=recommended","housing=less_conv",0.111111111111111
"317","health=recommended","parents=great_pret",0.111111111111111
"318","health=recommended","parents=pretentious",0.111111111111111
"319","health=recommended","parents=usual",0.111111111111111
"320","health=recommended","social=nonprob",0.111111111111111
"321","health=recommended","social=problematic",0.111111111111111
"322","health=recommended","social=slightly_prob",0.111111111111111
"323","housing=convenient","parents=great_pret",0.111111111111111
"324","housing=convenient","parents=pretentious",0.111111111111111
"325","housing=convenient","parents=usual",0.111111111111111
"326","housing=convenient","social=nonprob",0.111111111111111
"327","housing=convenient","social=problematic",0.111111111111111
"328","housing=convenient","social=slightly_prob",0.111111111111111
"329","housing=critical","parents=great_pret",0.111111111111111
"330","housing=critical","parents=pretentious",0.111111111111111
"331","housing=critical","parents=usual",0.111111111111111
"332","housing=critical","social=nonprob",0.111111111111111
"333","housing=critical","social=problematic",0.111111111111111
"334","housing=critical","social=slightly_prob",0.111111111111111
"335","housing=less_conv","parents=great_pret",0.111111111111111
"336","housing=less_conv","parents=pretentious",0.111111111111111
"337","housing=less_conv","parents=usual",0.111111111111111
"338","housing=less_conv","social=nonprob",0.111111111111111
"339","housing=less_conv","social=problematic",0.111111111111111
"340","housing=less_conv","social=slightly_prob",0.111111111111111
"341","parents=great_pret","social=nonprob",0.111111111111111
"342","parents=great_pret","social=problematic",0.111111111111111
"343","parents=great_pret","social=slightly_prob",0.111111111111111
"344","parents=pretentious","social=nonprob",0.111111111111111
"345","parents=pretentious","social=problematic",0.111111111111111
"346","parents=pretentious","social=slightly_prob",0.111111111111111
"347","parents=usual","social=nonprob",0.111111111111111
"348","parents=usual","social=problematic",0.111111111111111
"349","parents=usual","social=slightly_prob",0.111111111111111
