"","item1","item2","item3","support"
"328","stand.living=3","wife.religion=1","wife.working=1",0.205023761031908
"329","stand.living=4","wife.age=0","wife.edu=2",0.0427698574338086
"330","stand.living=4","wife.age=0","wife.edu=3",0.0515953835709437
"331","stand.living=4","wife.age=0","wife.edu=4",0.10183299389002
"332","stand.living=4","wife.age=0","wife.religion=1",0.171079429735234
"333","stand.living=4","wife.age=0","wife.working=0",0.0644942294636796
"334","stand.living=4","wife.age=0","wife.working=1",0.139850644942295
"335","stand.living=4","wife.age=1","wife.edu=2",0.0298710115410726
"336","stand.living=4","wife.age=1","wife.edu=3",0.0509164969450102
"337","stand.living=4","wife.age=1","wife.edu=4",0.160217243720299
"338","stand.living=4","wife.age=1","wife.religion=1",0.188051595383571
"339","stand.living=4","wife.age=1","wife.working=0",0.0672097759674134
"340","stand.living=4","wife.age=1","wife.working=1",0.192803801765105
"341","stand.living=4","wife.edu=4","wife.religion=1",0.186014935505771
"342","stand.living=4","wife.edu=4","wife.working=0",0.0794297352342159
"343","stand.living=4","wife.edu=4","wife.working=1",0.182620502376103
"344","stand.living=4","wife.religion=1","wife.working=0",0.0957230142566191
"345","stand.living=4","wife.religion=1","wife.working=1",0.263408010862186
"346","wife.age=0","wife.religion=1","wife.working=0",0.110658520027155
"347","wife.age=0","wife.religion=1","wife.working=1",0.367277664630007
"348","wife.age=1","wife.edu=4","wife.religion=1",0.143245078071962
"349","wife.age=1","wife.edu=4","wife.working=0",0.0563475899524779
"350","wife.age=1","wife.edu=4","wife.working=1",0.14867617107943
"351","wife.age=1","wife.religion=1","wife.working=0",0.0916496945010183
"352","wife.age=1","wife.religion=1","wife.working=1",0.281059063136456
"353","wife.edu=2","wife.religion=1","wife.working=0",0.0454854039375424
"354","wife.edu=2","wife.religion=1","wife.working=1",0.1663272233537
"355","wife.edu=3","wife.religion=1","wife.working=0",0.0536320434487441
"356","wife.edu=3","wife.religion=1","wife.working=1",0.189409368635438
"357","wife.edu=4","wife.religion=1","wife.working=0",0.0801086218601494
"358","wife.edu=4","wife.religion=1","wife.working=1",0.214528173794976
