"","rules","support","confidence"
"38","wife.edu=4,wife.religion=1 => media.expo=0","0.291921249151392","0.990783410138249"
"39","children=0,husband.edu=4,wife.working=1 => media.expo=0","0.289884589273591","0.981609195402299"
"40","children=0,wife.age=0,wife.working=1 => wife.religion=1","0.289884589273591","0.906581740976645"
"41","husband.occu=1 => media.expo=0","0.287169042769857","0.970183486238532"
"42","contraceptive.method=3,wife.religion=1 => media.expo=0","0.285132382892057","0.950226244343891"
"43","children=0,stand.living=4 => media.expo=0","0.283095723014257","0.974299065420561"
"44","husband.occu=3,wife.working=1 => media.expo=0","0.280380176510523","0.911699779249448"
"45","husband.occu=3,wife.working=1 => wife.religion=1","0.279022403258656","0.907284768211921"
"46","husband.edu=4,wife.age=1 => media.expo=0","0.278343516632722","0.966981132075472"
"47","stand.living=3 => media.expo=0","0.277664630006789","0.948955916473318"
"48","wife.edu=4,wife.religion=1 => husband.edu=4","0.274949083503055","0.933179723502304"
"49","wife.edu=4,wife.working=1 => media.expo=0","0.273591310251188","0.99017199017199"
"50","husband.edu=4,wife.edu=4,wife.religion=1 => media.expo=0","0.272233536999321","0.990123456790124"
"51","media.expo=0,wife.edu=4,wife.religion=1 => husband.edu=4","0.272233536999321","0.932558139534884"
"52","wife.edu=4,wife.religion=1 => husband.edu=4,media.expo=0","0.272233536999321","0.923963133640553"
"53","children=0,husband.edu=4,wife.age=0 => media.expo=0","0.271554650373388","0.97799511002445"
"54","husband.occu=1 => husband.edu=4","0.270875763747454","0.915137614678899"
"55","husband.edu=4,wife.age=0,wife.religion=1 => media.expo=0","0.269517990495587","0.970660146699266"
"56","children=0,wife.edu=4 => media.expo=0","0.26816021724372","0.989974937343358"
"57","wife.edu=3 => media.expo=0","0.26612355736592","0.95609756097561"
"58","children=0,contraceptive.method=1 => media.expo=0","0.26612355736592","0.928909952606635"
"59","husband.occu=2 => media.expo=0","0.264086897488119","0.915294117647059"
"60","husband.edu=4,husband.occu=1 => media.expo=0","0.263408010862186","0.972431077694236"
"61","husband.occu=1,media.expo=0 => husband.edu=4","0.263408010862186","0.91725768321513"
"62","stand.living=4,wife.edu=4 => media.expo=0","0.260692464358452","0.994818652849741"
"63","wife.edu=4,wife.working=1 => husband.edu=4","0.260692464358452","0.943488943488943"
"64","children=0,wife.edu=4 => husband.edu=4","0.259334691106585","0.957393483709273"
"65","contraceptive.method=3,wife.working=1 => media.expo=0","0.258655804480652","0.950124688279302"
"66","husband.edu=4,wife.edu=4,wife.working=1 => media.expo=0","0.257976917854718","0.989583333333333"
"67","media.expo=0,wife.edu=4,wife.working=1 => husband.edu=4","0.257976917854718","0.942928039702233"
"68","wife.edu=4,wife.working=1 => husband.edu=4,media.expo=0","0.257976917854718","0.933660933660934"
"69","children=0,husband.edu=4,wife.edu=4 => media.expo=0","0.256619144602851","0.989528795811518"
"70","children=0,media.expo=0,wife.edu=4 => husband.edu=4","0.256619144602851","0.956962025316456"
"71","children=0,wife.edu=4 => husband.edu=4,media.expo=0","0.256619144602851","0.947368421052632"
"72","husband.edu=4,stand.living=4,wife.religion=1 => media.expo=0","0.255261371350984","0.976623376623377"
"73","stand.living=4,wife.religion=1,wife.working=1 => media.expo=0","0.255261371350984","0.969072164948453"
"74","stand.living=4,wife.edu=4 => husband.edu=4","0.253903598099117","0.968911917098445"
"75","husband.occu=3,wife.religion=1,wife.working=1 => media.expo=0","0.253224711473184","0.907542579075426"
"76","husband.occu=3,media.expo=0,wife.working=1 => wife.religion=1","0.253224711473184","0.903147699757869"
"77","husband.edu=4,stand.living=4,wife.edu=4 => media.expo=0","0.252545824847251","0.994652406417112"
"78","stand.living=4,wife.age=1 => media.expo=0","0.252545824847251","0.971279373368146"
"79","media.expo=0,stand.living=4,wife.edu=4 => husband.edu=4","0.252545824847251","0.96875"
"80","stand.living=4,wife.edu=4 => husband.edu=4,media.expo=0","0.252545824847251","0.963730569948187"
