"","item1","item2","item3","item4","support"
"92","buying=vhigh","class=unacc","lug_boot=big","persons=4",0.0185185185185185
"93","buying=vhigh","class=unacc","lug_boot=big","persons=more",0.0185185185185185
"94","buying=vhigh","class=unacc","lug_boot=big","safety=high",0.0185185185185185
"95","buying=vhigh","class=unacc","lug_boot=big","safety=low",0.0277777777777778
"96","buying=vhigh","class=unacc","lug_boot=big","safety=med",0.0185185185185185
"97","buying=vhigh","class=unacc","lug_boot=med","maint=high",0.0208333333333333
"98","buying=vhigh","class=unacc","lug_boot=med","maint=vhigh",0.0208333333333333
"99","buying=vhigh","class=unacc","lug_boot=med","persons=2",0.0277777777777778
"100","buying=vhigh","class=unacc","lug_boot=med","persons=4",0.0208333333333333
"101","buying=vhigh","class=unacc","lug_boot=med","persons=more",0.0196759259259259
"102","buying=vhigh","class=unacc","lug_boot=med","safety=high",0.0185185185185185
"103","buying=vhigh","class=unacc","lug_boot=med","safety=low",0.0277777777777778
"104","buying=vhigh","class=unacc","lug_boot=med","safety=med",0.0219907407407407
"105","buying=vhigh","class=unacc","lug_boot=small","maint=high",0.0208333333333333
"106","buying=vhigh","class=unacc","lug_boot=small","maint=vhigh",0.0208333333333333
"107","buying=vhigh","class=unacc","lug_boot=small","persons=2",0.0277777777777778
"108","buying=vhigh","class=unacc","lug_boot=small","persons=4",0.0231481481481481
"109","buying=vhigh","class=unacc","lug_boot=small","persons=more",0.0243055555555556
"110","buying=vhigh","class=unacc","lug_boot=small","safety=high",0.0196759259259259
"111","buying=vhigh","class=unacc","lug_boot=small","safety=low",0.0277777777777778
"112","buying=vhigh","class=unacc","lug_boot=small","safety=med",0.0277777777777778
"113","buying=vhigh","class=unacc","maint=high","persons=2",0.0208333333333333
"114","buying=vhigh","class=unacc","maint=high","persons=4",0.0208333333333333
"115","buying=vhigh","class=unacc","maint=high","persons=more",0.0208333333333333
"116","buying=vhigh","class=unacc","maint=high","safety=high",0.0208333333333333
"117","buying=vhigh","class=unacc","maint=high","safety=low",0.0208333333333333
"118","buying=vhigh","class=unacc","maint=high","safety=med",0.0208333333333333
"119","buying=vhigh","class=unacc","maint=vhigh","persons=2",0.0208333333333333
"120","buying=vhigh","class=unacc","maint=vhigh","persons=4",0.0208333333333333
"121","buying=vhigh","class=unacc","maint=vhigh","persons=more",0.0208333333333333
"122","buying=vhigh","class=unacc","maint=vhigh","safety=high",0.0208333333333333
"123","buying=vhigh","class=unacc","maint=vhigh","safety=low",0.0208333333333333
"124","buying=vhigh","class=unacc","maint=vhigh","safety=med",0.0208333333333333
"125","buying=vhigh","class=unacc","persons=2","safety=high",0.0277777777777778
"126","buying=vhigh","class=unacc","persons=2","safety=low",0.0277777777777778
"127","buying=vhigh","class=unacc","persons=2","safety=med",0.0277777777777778
"128","buying=vhigh","class=unacc","persons=4","safety=high",0.0138888888888889
"129","buying=vhigh","class=unacc","persons=4","safety=low",0.0277777777777778
"130","buying=vhigh","class=unacc","persons=4","safety=med",0.0208333333333333
"131","buying=vhigh","class=unacc","persons=more","safety=high",0.0150462962962963
"132","buying=vhigh","class=unacc","persons=more","safety=low",0.0277777777777778
"133","buying=vhigh","class=unacc","persons=more","safety=med",0.0196759259259259
"134","class=unacc","doors=2","lug_boot=big","maint=vhigh",0.0162037037037037
"135","class=unacc","doors=2","lug_boot=big","persons=2",0.0277777777777778
"136","class=unacc","doors=2","lug_boot=big","persons=more",0.0127314814814815
"137","class=unacc","doors=2","lug_boot=big","safety=low",0.0277777777777778
"138","class=unacc","doors=2","lug_boot=big","safety=med",0.0127314814814815
"139","class=unacc","doors=2","lug_boot=med","maint=vhigh",0.0185185185185185
"140","class=unacc","doors=2","lug_boot=med","persons=2",0.0277777777777778
"141","class=unacc","doors=2","lug_boot=med","persons=more",0.0173611111111111
"142","class=unacc","doors=2","lug_boot=med","safety=low",0.0277777777777778
"143","class=unacc","doors=2","lug_boot=med","safety=med",0.0219907407407407
"144","class=unacc","doors=2","lug_boot=small","maint=vhigh",0.0196759259259259
"145","class=unacc","doors=2","lug_boot=small","persons=2",0.0277777777777778
"146","class=unacc","doors=2","lug_boot=small","persons=more",0.0277777777777778
"147","class=unacc","doors=2","lug_boot=small","safety=low",0.0277777777777778
"148","class=unacc","doors=2","lug_boot=small","safety=med",0.0248842592592593
"149","class=unacc","doors=2","maint=vhigh","persons=2",0.0208333333333333
"150","class=unacc","doors=2","maint=vhigh","persons=more",0.0173611111111111
"151","class=unacc","doors=2","maint=vhigh","safety=low",0.0208333333333333
"152","class=unacc","doors=2","maint=vhigh","safety=med",0.0185185185185185
"153","class=unacc","doors=2","persons=2","safety=low",0.0277777777777778
"154","class=unacc","doors=2","persons=2","safety=med",0.0277777777777778
"155","class=unacc","doors=2","persons=more","safety=low",0.0277777777777778
"156","class=unacc","doors=2","persons=more","safety=med",0.0173611111111111
"157","class=unacc","doors=3","lug_boot=big","maint=vhigh",0.0162037037037037
"158","class=unacc","doors=3","lug_boot=big","persons=2",0.0277777777777778
"159","class=unacc","doors=3","lug_boot=big","safety=low",0.0277777777777778
"160","class=unacc","doors=3","lug_boot=big","safety=med",0.0127314814814815
"161","class=unacc","doors=3","lug_boot=med","maint=vhigh",0.0173611111111111
"162","class=unacc","doors=3","lug_boot=med","persons=2",0.0277777777777778
"163","class=unacc","doors=3","lug_boot=med","safety=low",0.0277777777777778
"164","class=unacc","doors=3","lug_boot=med","safety=med",0.0173611111111111
"165","class=unacc","doors=3","lug_boot=small","maint=vhigh",0.0185185185185185
"166","class=unacc","doors=3","lug_boot=small","persons=2",0.0277777777777778
"167","class=unacc","doors=3","lug_boot=small","safety=low",0.0277777777777778
"168","class=unacc","doors=3","lug_boot=small","safety=med",0.0219907407407407
"169","class=unacc","doors=3","maint=vhigh","persons=2",0.0208333333333333
"170","class=unacc","doors=3","maint=vhigh","safety=low",0.0208333333333333
"171","class=unacc","doors=3","maint=vhigh","safety=med",0.0173611111111111
"172","class=unacc","doors=3","persons=2","safety=low",0.0277777777777778
"173","class=unacc","doors=3","persons=2","safety=med",0.0277777777777778
"174","class=unacc","doors=4","lug_boot=big","maint=vhigh",0.0162037037037037
"175","class=unacc","doors=4","lug_boot=big","persons=2",0.0277777777777778
"176","class=unacc","doors=4","lug_boot=big","safety=low",0.0277777777777778
"177","class=unacc","doors=4","lug_boot=med","maint=vhigh",0.0162037037037037
"178","class=unacc","doors=4","lug_boot=med","persons=2",0.0277777777777778
"179","class=unacc","doors=4","lug_boot=med","safety=low",0.0277777777777778
"180","class=unacc","doors=4","lug_boot=small","maint=vhigh",0.0185185185185185
"181","class=unacc","doors=4","lug_boot=small","persons=2",0.0277777777777778
"182","class=unacc","doors=4","lug_boot=small","safety=low",0.0277777777777778
"183","class=unacc","doors=4","maint=vhigh","persons=2",0.0208333333333333
"184","class=unacc","doors=4","maint=vhigh","safety=low",0.0208333333333333
"185","class=unacc","doors=4","persons=2","safety=low",0.0277777777777778
"186","class=unacc","doors=5more","lug_boot=big","maint=vhigh",0.0162037037037037
"187","class=unacc","doors=5more","lug_boot=big","persons=2",0.0277777777777778
"188","class=unacc","doors=5more","lug_boot=big","safety=low",0.0277777777777778
"189","class=unacc","doors=5more","lug_boot=med","maint=vhigh",0.0162037037037037
"190","class=unacc","doors=5more","lug_boot=med","persons=2",0.0277777777777778
"191","class=unacc","doors=5more","lug_boot=med","safety=low",0.0277777777777778
"192","class=unacc","doors=5more","lug_boot=small","maint=vhigh",0.0185185185185185
"193","class=unacc","doors=5more","lug_boot=small","persons=2",0.0277777777777778
"194","class=unacc","doors=5more","lug_boot=small","safety=low",0.0277777777777778
"195","class=unacc","doors=5more","maint=vhigh","persons=2",0.0208333333333333
"196","class=unacc","doors=5more","maint=vhigh","safety=low",0.0208333333333333
"197","class=unacc","doors=5more","persons=2","safety=low",0.0277777777777778
"198","class=unacc","lug_boot=big","maint=high","persons=2",0.0277777777777778
"199","class=unacc","lug_boot=big","maint=high","persons=4",0.0138888888888889
"200","class=unacc","lug_boot=big","maint=high","persons=more",0.0138888888888889
"201","class=unacc","lug_boot=big","maint=high","safety=high",0.0138888888888889
"202","class=unacc","lug_boot=big","maint=high","safety=low",0.0277777777777778
"203","class=unacc","lug_boot=big","maint=high","safety=med",0.0138888888888889
"204","class=unacc","lug_boot=big","maint=vhigh","persons=2",0.0277777777777778
"205","class=unacc","lug_boot=big","maint=vhigh","persons=4",0.0185185185185185
"206","class=unacc","lug_boot=big","maint=vhigh","persons=more",0.0185185185185185
"207","class=unacc","lug_boot=big","maint=vhigh","safety=high",0.0185185185185185
"208","class=unacc","lug_boot=big","maint=vhigh","safety=low",0.0277777777777778
"209","class=unacc","lug_boot=big","maint=vhigh","safety=med",0.0185185185185185
"210","class=unacc","lug_boot=big","persons=2","safety=high",0.037037037037037
"211","class=unacc","lug_boot=big","persons=2","safety=low",0.037037037037037
"212","class=unacc","lug_boot=big","persons=2","safety=med",0.037037037037037
"213","class=unacc","lug_boot=big","persons=4","safety=high",0.00694444444444444
"214","class=unacc","lug_boot=big","persons=4","safety=low",0.037037037037037
"215","class=unacc","lug_boot=big","persons=4","safety=med",0.00694444444444444
"216","class=unacc","lug_boot=big","persons=more","safety=high",0.00694444444444444
"217","class=unacc","lug_boot=big","persons=more","safety=low",0.037037037037037
"218","class=unacc","lug_boot=big","persons=more","safety=med",0.00694444444444444
"219","class=unacc","lug_boot=med","maint=high","persons=2",0.0277777777777778
"220","class=unacc","lug_boot=med","maint=high","persons=4",0.0162037037037037
"221","class=unacc","lug_boot=med","maint=high","persons=more",0.0150462962962963
"222","class=unacc","lug_boot=med","maint=high","safety=high",0.0138888888888889
"223","class=unacc","lug_boot=med","maint=high","safety=low",0.0277777777777778
"224","class=unacc","lug_boot=med","maint=high","safety=med",0.0173611111111111
"225","class=unacc","lug_boot=med","maint=vhigh","persons=2",0.0277777777777778
"226","class=unacc","lug_boot=med","maint=vhigh","persons=4",0.0208333333333333
"227","class=unacc","lug_boot=med","maint=vhigh","persons=more",0.0196759259259259
"228","class=unacc","lug_boot=med","maint=vhigh","safety=high",0.0185185185185185
"229","class=unacc","lug_boot=med","maint=vhigh","safety=low",0.0277777777777778
"230","class=unacc","lug_boot=med","maint=vhigh","safety=med",0.0219907407407407
"231","class=unacc","lug_boot=med","persons=2","safety=high",0.037037037037037
"232","class=unacc","lug_boot=med","persons=2","safety=low",0.037037037037037
"233","class=unacc","lug_boot=med","persons=2","safety=med",0.037037037037037
"234","class=unacc","lug_boot=med","persons=4","safety=high",0.00694444444444444
"235","class=unacc","lug_boot=med","persons=4","safety=low",0.037037037037037
"236","class=unacc","lug_boot=med","persons=4","safety=med",0.0162037037037037
"237","class=unacc","lug_boot=med","persons=more","safety=high",0.00694444444444444
"238","class=unacc","lug_boot=med","persons=more","safety=low",0.037037037037037
"239","class=unacc","lug_boot=med","persons=more","safety=med",0.0115740740740741
"240","class=unacc","lug_boot=small","maint=high","persons=2",0.0277777777777778
"241","class=unacc","lug_boot=small","maint=high","persons=4",0.0185185185185185
"242","class=unacc","lug_boot=small","maint=high","persons=more",0.0208333333333333
"243","class=unacc","lug_boot=small","maint=high","safety=high",0.015625
"244","class=unacc","lug_boot=small","maint=high","safety=low",0.0277777777777778
"245","class=unacc","lug_boot=small","maint=high","safety=med",0.0237268518518519
"246","class=unacc","lug_boot=small","maint=low","persons=2",0.0277777777777778
"247","class=unacc","lug_boot=small","maint=low","persons=4",0.0138888888888889
"248","class=unacc","lug_boot=small","maint=low","persons=more",0.0173611111111111
"249","class=unacc","lug_boot=small","maint=low","safety=high",0.0115740740740741
"250","class=unacc","lug_boot=small","maint=low","safety=low",0.0277777777777778
"251","class=unacc","lug_boot=small","maint=low","safety=med",0.0196759259259259
"252","class=unacc","lug_boot=small","maint=med","persons=2",0.0277777777777778
"253","class=unacc","lug_boot=small","maint=med","persons=4",0.0138888888888889
"254","class=unacc","lug_boot=small","maint=med","persons=more",0.0173611111111111
"255","class=unacc","lug_boot=small","maint=med","safety=high",0.0115740740740741
"256","class=unacc","lug_boot=small","maint=med","safety=low",0.0277777777777778
"257","class=unacc","lug_boot=small","maint=med","safety=med",0.0196759259259259
"258","class=unacc","lug_boot=small","maint=vhigh","persons=2",0.0277777777777778
"259","class=unacc","lug_boot=small","maint=vhigh","persons=4",0.0231481481481481
"260","class=unacc","lug_boot=small","maint=vhigh","persons=more",0.0243055555555556
"261","class=unacc","lug_boot=small","maint=vhigh","safety=high",0.0196759259259259
"262","class=unacc","lug_boot=small","maint=vhigh","safety=low",0.0277777777777778
"263","class=unacc","lug_boot=small","maint=vhigh","safety=med",0.0277777777777778
"264","class=unacc","lug_boot=small","persons=2","safety=high",0.037037037037037
"265","class=unacc","lug_boot=small","persons=2","safety=low",0.037037037037037
"266","class=unacc","lug_boot=small","persons=2","safety=med",0.037037037037037
"267","class=unacc","lug_boot=small","persons=4","safety=high",0.00694444444444444
"268","class=unacc","lug_boot=small","persons=4","safety=low",0.037037037037037
"269","class=unacc","lug_boot=small","persons=4","safety=med",0.025462962962963
"270","class=unacc","lug_boot=small","persons=more","safety=high",0.0144675925925926
"271","class=unacc","lug_boot=small","persons=more","safety=low",0.037037037037037
"272","class=unacc","lug_boot=small","persons=more","safety=med",0.0283564814814815
"273","class=unacc","maint=high","persons=2","safety=low",0.0277777777777778
"274","class=unacc","maint=high","persons=2","safety=med",0.0277777777777778
"275","class=unacc","maint=low","persons=2","safety=low",0.0277777777777778
"276","class=unacc","maint=med","persons=2","safety=low",0.0277777777777778
"277","class=unacc","maint=vhigh","persons=2","safety=high",0.0277777777777778
"278","class=unacc","maint=vhigh","persons=2","safety=low",0.0277777777777778
"279","class=unacc","maint=vhigh","persons=2","safety=med",0.0277777777777778
"280","class=unacc","maint=vhigh","persons=4","safety=high",0.0138888888888889
"281","class=unacc","maint=vhigh","persons=4","safety=low",0.0277777777777778
"282","class=unacc","maint=vhigh","persons=4","safety=med",0.0208333333333333
"283","class=unacc","maint=vhigh","persons=more","safety=high",0.0150462962962963
"284","class=unacc","maint=vhigh","persons=more","safety=low",0.0277777777777778
"285","class=unacc","maint=vhigh","persons=more","safety=med",0.0196759259259259
