"","item1","item2","item3","item4","support"
"94","buying=vhigh","class=unacc","doors=2","persons=more",0.0173611111111111
"95","buying=vhigh","class=unacc","doors=2","safety=high",0.0150462962962963
"96","buying=vhigh","class=unacc","doors=2","safety=low",0.0208333333333333
"97","buying=vhigh","class=unacc","doors=2","safety=med",0.0185185185185185
"98","buying=vhigh","class=unacc","doors=3","lug_boot=big",0.0162037037037037
"99","buying=vhigh","class=unacc","doors=3","lug_boot=med",0.0173611111111111
"100","buying=vhigh","class=unacc","doors=3","lug_boot=small",0.0185185185185185
"101","buying=vhigh","class=unacc","doors=3","maint=high",0.015625
"102","buying=vhigh","class=unacc","doors=3","maint=low",0.0104166666666667
"103","buying=vhigh","class=unacc","doors=3","maint=med",0.0104166666666667
"104","buying=vhigh","class=unacc","doors=3","maint=vhigh",0.015625
"105","buying=vhigh","class=unacc","doors=3","persons=2",0.0208333333333333
"106","buying=vhigh","class=unacc","doors=3","persons=4",0.0162037037037037
"107","buying=vhigh","class=unacc","doors=3","persons=more",0.0150462962962963
"108","buying=vhigh","class=unacc","doors=3","safety=high",0.0138888888888889
"109","buying=vhigh","class=unacc","doors=3","safety=low",0.0208333333333333
"110","buying=vhigh","class=unacc","doors=3","safety=med",0.0173611111111111
"111","buying=vhigh","class=unacc","doors=4","lug_boot=big",0.0162037037037037
"112","buying=vhigh","class=unacc","doors=4","lug_boot=med",0.0162037037037037
"113","buying=vhigh","class=unacc","doors=4","lug_boot=small",0.0185185185185185
"114","buying=vhigh","class=unacc","doors=4","maint=high",0.015625
"115","buying=vhigh","class=unacc","doors=4","maint=low",0.00983796296296296
"116","buying=vhigh","class=unacc","doors=4","maint=med",0.00983796296296296
"117","buying=vhigh","class=unacc","doors=4","maint=vhigh",0.015625
"118","buying=vhigh","class=unacc","doors=4","persons=2",0.0208333333333333
"119","buying=vhigh","class=unacc","doors=4","persons=4",0.0150462962962963
"120","buying=vhigh","class=unacc","doors=4","persons=more",0.0150462962962963
"121","buying=vhigh","class=unacc","doors=4","safety=high",0.0138888888888889
"122","buying=vhigh","class=unacc","doors=4","safety=low",0.0208333333333333
"123","buying=vhigh","class=unacc","doors=4","safety=med",0.0162037037037037
"124","buying=vhigh","class=unacc","doors=5more","lug_boot=big",0.0162037037037037
"125","buying=vhigh","class=unacc","doors=5more","lug_boot=med",0.0162037037037037
"126","buying=vhigh","class=unacc","doors=5more","lug_boot=small",0.0185185185185185
"127","buying=vhigh","class=unacc","doors=5more","maint=high",0.015625
"128","buying=vhigh","class=unacc","doors=5more","maint=low",0.00983796296296296
"129","buying=vhigh","class=unacc","doors=5more","maint=med",0.00983796296296296
"130","buying=vhigh","class=unacc","doors=5more","maint=vhigh",0.015625
"131","buying=vhigh","class=unacc","doors=5more","persons=2",0.0208333333333333
"132","buying=vhigh","class=unacc","doors=5more","persons=4",0.0150462962962963
"133","buying=vhigh","class=unacc","doors=5more","persons=more",0.0150462962962963
"134","buying=vhigh","class=unacc","doors=5more","safety=high",0.0138888888888889
"135","buying=vhigh","class=unacc","doors=5more","safety=low",0.0208333333333333
"136","buying=vhigh","class=unacc","doors=5more","safety=med",0.0162037037037037
"137","buying=vhigh","class=unacc","lug_boot=big","maint=high",0.0208333333333333
"138","buying=vhigh","class=unacc","lug_boot=big","maint=low",0.0115740740740741
"139","buying=vhigh","class=unacc","lug_boot=big","maint=med",0.0115740740740741
"140","buying=vhigh","class=unacc","lug_boot=big","maint=vhigh",0.0208333333333333
"141","buying=vhigh","class=unacc","lug_boot=big","persons=2",0.0277777777777778
"142","buying=vhigh","class=unacc","lug_boot=big","persons=4",0.0185185185185185
"143","buying=vhigh","class=unacc","lug_boot=big","persons=more",0.0185185185185185
"144","buying=vhigh","class=unacc","lug_boot=big","safety=high",0.0185185185185185
"145","buying=vhigh","class=unacc","lug_boot=big","safety=low",0.0277777777777778
"146","buying=vhigh","class=unacc","lug_boot=big","safety=med",0.0185185185185185
"147","buying=vhigh","class=unacc","lug_boot=med","maint=high",0.0208333333333333
"148","buying=vhigh","class=unacc","lug_boot=med","maint=low",0.0133101851851852
"149","buying=vhigh","class=unacc","lug_boot=med","maint=med",0.0133101851851852
"150","buying=vhigh","class=unacc","lug_boot=med","maint=vhigh",0.0208333333333333
"151","buying=vhigh","class=unacc","lug_boot=med","persons=2",0.0277777777777778
"152","buying=vhigh","class=unacc","lug_boot=med","persons=4",0.0208333333333333
"153","buying=vhigh","class=unacc","lug_boot=med","persons=more",0.0196759259259259
"154","buying=vhigh","class=unacc","lug_boot=med","safety=high",0.0185185185185185
"155","buying=vhigh","class=unacc","lug_boot=med","safety=low",0.0277777777777778
"156","buying=vhigh","class=unacc","lug_boot=med","safety=med",0.0219907407407407
"157","buying=vhigh","class=unacc","lug_boot=small","maint=high",0.0208333333333333
"158","buying=vhigh","class=unacc","lug_boot=small","maint=low",0.0167824074074074
"159","buying=vhigh","class=unacc","lug_boot=small","maint=med",0.0167824074074074
"160","buying=vhigh","class=unacc","lug_boot=small","maint=vhigh",0.0208333333333333
"161","buying=vhigh","class=unacc","lug_boot=small","persons=2",0.0277777777777778
"162","buying=vhigh","class=unacc","lug_boot=small","persons=4",0.0231481481481481
"163","buying=vhigh","class=unacc","lug_boot=small","persons=more",0.0243055555555556
"164","buying=vhigh","class=unacc","lug_boot=small","safety=high",0.0196759259259259
"165","buying=vhigh","class=unacc","lug_boot=small","safety=low",0.0277777777777778
"166","buying=vhigh","class=unacc","lug_boot=small","safety=med",0.0277777777777778
"167","buying=vhigh","class=unacc","maint=high","persons=2",0.0208333333333333
"168","buying=vhigh","class=unacc","maint=high","persons=4",0.0208333333333333
"169","buying=vhigh","class=unacc","maint=high","persons=more",0.0208333333333333
"170","buying=vhigh","class=unacc","maint=high","safety=high",0.0208333333333333
"171","buying=vhigh","class=unacc","maint=high","safety=low",0.0208333333333333
"172","buying=vhigh","class=unacc","maint=high","safety=med",0.0208333333333333
"173","buying=vhigh","class=unacc","maint=vhigh","persons=2",0.0208333333333333
"174","buying=vhigh","class=unacc","maint=vhigh","persons=4",0.0208333333333333
"175","buying=vhigh","class=unacc","maint=vhigh","persons=more",0.0208333333333333
"176","buying=vhigh","class=unacc","maint=vhigh","safety=high",0.0208333333333333
"177","buying=vhigh","class=unacc","maint=vhigh","safety=low",0.0208333333333333
"178","buying=vhigh","class=unacc","maint=vhigh","safety=med",0.0208333333333333
"179","buying=vhigh","class=unacc","persons=2","safety=high",0.0277777777777778
"180","buying=vhigh","class=unacc","persons=2","safety=low",0.0277777777777778
"181","buying=vhigh","class=unacc","persons=2","safety=med",0.0277777777777778
"182","buying=vhigh","class=unacc","persons=4","safety=high",0.0138888888888889
"183","buying=vhigh","class=unacc","persons=4","safety=low",0.0277777777777778
"184","buying=vhigh","class=unacc","persons=4","safety=med",0.0208333333333333
"185","buying=vhigh","class=unacc","persons=more","safety=high",0.0150462962962963
"186","buying=vhigh","class=unacc","persons=more","safety=low",0.0277777777777778
"187","buying=vhigh","class=unacc","persons=more","safety=med",0.0196759259259259
"188","class=unacc","doors=2","lug_boot=big","maint=high",0.0138888888888889
"189","class=unacc","doors=2","lug_boot=big","maint=low",0.0115740740740741
"190","class=unacc","doors=2","lug_boot=big","maint=med",0.0115740740740741
"191","class=unacc","doors=2","lug_boot=big","maint=vhigh",0.0162037037037037
"192","class=unacc","doors=2","lug_boot=big","persons=2",0.0277777777777778
"193","class=unacc","doors=2","lug_boot=big","persons=4",0.0127314814814815
"194","class=unacc","doors=2","lug_boot=big","persons=more",0.0127314814814815
"195","class=unacc","doors=2","lug_boot=big","safety=high",0.0127314814814815
"196","class=unacc","doors=2","lug_boot=big","safety=low",0.0277777777777778
"197","class=unacc","doors=2","lug_boot=big","safety=med",0.0127314814814815
"198","class=unacc","doors=2","lug_boot=med","maint=high",0.0162037037037037
"199","class=unacc","doors=2","lug_boot=med","maint=low",0.0138888888888889
"200","class=unacc","doors=2","lug_boot=med","maint=med",0.0138888888888889
"201","class=unacc","doors=2","lug_boot=med","maint=vhigh",0.0185185185185185
"202","class=unacc","doors=2","lug_boot=med","persons=2",0.0277777777777778
"203","class=unacc","doors=2","lug_boot=med","persons=4",0.0173611111111111
"204","class=unacc","doors=2","lug_boot=med","persons=more",0.0173611111111111
"205","class=unacc","doors=2","lug_boot=med","safety=high",0.0127314814814815
"206","class=unacc","doors=2","lug_boot=med","safety=low",0.0277777777777778
"207","class=unacc","doors=2","lug_boot=med","safety=med",0.0219907407407407
"208","class=unacc","doors=2","lug_boot=small","maint=high",0.0185185185185185
"209","class=unacc","doors=2","lug_boot=small","maint=low",0.0173611111111111
"210","class=unacc","doors=2","lug_boot=small","maint=med",0.0173611111111111
"211","class=unacc","doors=2","lug_boot=small","maint=vhigh",0.0196759259259259
"212","class=unacc","doors=2","lug_boot=small","persons=2",0.0277777777777778
"213","class=unacc","doors=2","lug_boot=small","persons=4",0.0173611111111111
"214","class=unacc","doors=2","lug_boot=small","persons=more",0.0277777777777778
"215","class=unacc","doors=2","lug_boot=small","safety=high",0.0202546296296296
"216","class=unacc","doors=2","lug_boot=small","safety=low",0.0277777777777778
"217","class=unacc","doors=2","lug_boot=small","safety=med",0.0248842592592593
"218","class=unacc","doors=2","maint=vhigh","persons=2",0.0208333333333333
"219","class=unacc","doors=2","maint=vhigh","persons=4",0.0162037037037037
"220","class=unacc","doors=2","maint=vhigh","persons=more",0.0173611111111111
"221","class=unacc","doors=2","maint=vhigh","safety=high",0.0150462962962963
"222","class=unacc","doors=2","maint=vhigh","safety=low",0.0208333333333333
"223","class=unacc","doors=2","maint=vhigh","safety=med",0.0185185185185185
"224","class=unacc","doors=2","persons=2","safety=high",0.0277777777777778
"225","class=unacc","doors=2","persons=2","safety=low",0.0277777777777778
"226","class=unacc","doors=2","persons=2","safety=med",0.0277777777777778
"227","class=unacc","doors=2","persons=more","safety=high",0.0127314814814815
"228","class=unacc","doors=2","persons=more","safety=low",0.0277777777777778
"229","class=unacc","doors=2","persons=more","safety=med",0.0173611111111111
"230","class=unacc","doors=3","lug_boot=big","maint=high",0.0138888888888889
"231","class=unacc","doors=3","lug_boot=big","maint=low",0.0115740740740741
"232","class=unacc","doors=3","lug_boot=big","maint=med",0.0115740740740741
"233","class=unacc","doors=3","lug_boot=big","maint=vhigh",0.0162037037037037
"234","class=unacc","doors=3","lug_boot=big","persons=2",0.0277777777777778
"235","class=unacc","doors=3","lug_boot=big","persons=4",0.0127314814814815
"236","class=unacc","doors=3","lug_boot=big","persons=more",0.0127314814814815
"237","class=unacc","doors=3","lug_boot=big","safety=high",0.0127314814814815
"238","class=unacc","doors=3","lug_boot=big","safety=low",0.0277777777777778
"239","class=unacc","doors=3","lug_boot=big","safety=med",0.0127314814814815
"240","class=unacc","doors=3","lug_boot=med","maint=high",0.0150462962962963
"241","class=unacc","doors=3","lug_boot=med","maint=low",0.0127314814814815
"242","class=unacc","doors=3","lug_boot=med","maint=med",0.0127314814814815
"243","class=unacc","doors=3","lug_boot=med","maint=vhigh",0.0173611111111111
"244","class=unacc","doors=3","lug_boot=med","persons=2",0.0277777777777778
"245","class=unacc","doors=3","lug_boot=med","persons=4",0.0173611111111111
"246","class=unacc","doors=3","lug_boot=med","persons=more",0.0127314814814815
"247","class=unacc","doors=3","lug_boot=med","safety=high",0.0127314814814815
"248","class=unacc","doors=3","lug_boot=med","safety=low",0.0277777777777778
"249","class=unacc","doors=3","lug_boot=med","safety=med",0.0173611111111111
"250","class=unacc","doors=3","lug_boot=small","maint=high",0.0162037037037037
"251","class=unacc","doors=3","lug_boot=small","maint=low",0.0138888888888889
"252","class=unacc","doors=3","lug_boot=small","maint=med",0.0138888888888889
"253","class=unacc","doors=3","lug_boot=small","maint=vhigh",0.0185185185185185
"254","class=unacc","doors=3","lug_boot=small","persons=2",0.0277777777777778
"255","class=unacc","doors=3","lug_boot=small","persons=4",0.0173611111111111
"256","class=unacc","doors=3","lug_boot=small","persons=more",0.0173611111111111
"257","class=unacc","doors=3","lug_boot=small","safety=high",0.0127314814814815
"258","class=unacc","doors=3","lug_boot=small","safety=low",0.0277777777777778
"259","class=unacc","doors=3","lug_boot=small","safety=med",0.0219907407407407
"260","class=unacc","doors=3","maint=vhigh","persons=2",0.0208333333333333
"261","class=unacc","doors=3","maint=vhigh","persons=4",0.0162037037037037
"262","class=unacc","doors=3","maint=vhigh","persons=more",0.0150462962962963
"263","class=unacc","doors=3","maint=vhigh","safety=high",0.0138888888888889
"264","class=unacc","doors=3","maint=vhigh","safety=low",0.0208333333333333
"265","class=unacc","doors=3","maint=vhigh","safety=med",0.0173611111111111
"266","class=unacc","doors=3","persons=2","safety=high",0.0277777777777778
"267","class=unacc","doors=3","persons=2","safety=low",0.0277777777777778
"268","class=unacc","doors=3","persons=2","safety=med",0.0277777777777778
"269","class=unacc","doors=4","lug_boot=big","maint=high",0.0138888888888889
"270","class=unacc","doors=4","lug_boot=big","maint=low",0.0115740740740741
"271","class=unacc","doors=4","lug_boot=big","maint=med",0.0115740740740741
"272","class=unacc","doors=4","lug_boot=big","maint=vhigh",0.0162037037037037
"273","class=unacc","doors=4","lug_boot=big","persons=2",0.0277777777777778
"274","class=unacc","doors=4","lug_boot=big","persons=4",0.0127314814814815
"275","class=unacc","doors=4","lug_boot=big","persons=more",0.0127314814814815
"276","class=unacc","doors=4","lug_boot=big","safety=high",0.0127314814814815
"277","class=unacc","doors=4","lug_boot=big","safety=low",0.0277777777777778
"278","class=unacc","doors=4","lug_boot=big","safety=med",0.0127314814814815
"279","class=unacc","doors=4","lug_boot=med","maint=high",0.0138888888888889
"280","class=unacc","doors=4","lug_boot=med","maint=low",0.0115740740740741
"281","class=unacc","doors=4","lug_boot=med","maint=med",0.0115740740740741
"282","class=unacc","doors=4","lug_boot=med","maint=vhigh",0.0162037037037037
"283","class=unacc","doors=4","lug_boot=med","persons=2",0.0277777777777778
"284","class=unacc","doors=4","lug_boot=med","persons=4",0.0127314814814815
"285","class=unacc","doors=4","lug_boot=med","persons=more",0.0127314814814815
"286","class=unacc","doors=4","lug_boot=med","safety=high",0.0127314814814815
"287","class=unacc","doors=4","lug_boot=med","safety=low",0.0277777777777778
"288","class=unacc","doors=4","lug_boot=med","safety=med",0.0127314814814815
"289","class=unacc","doors=4","lug_boot=small","maint=high",0.0162037037037037
"290","class=unacc","doors=4","lug_boot=small","maint=low",0.0138888888888889
"291","class=unacc","doors=4","lug_boot=small","maint=med",0.0138888888888889
"292","class=unacc","doors=4","lug_boot=small","maint=vhigh",0.0185185185185185
"293","class=unacc","doors=4","lug_boot=small","persons=2",0.0277777777777778
"294","class=unacc","doors=4","lug_boot=small","persons=4",0.0173611111111111
"295","class=unacc","doors=4","lug_boot=small","persons=more",0.0173611111111111
"296","class=unacc","doors=4","lug_boot=small","safety=high",0.0127314814814815
"297","class=unacc","doors=4","lug_boot=small","safety=low",0.0277777777777778
"298","class=unacc","doors=4","lug_boot=small","safety=med",0.0219907407407407
"299","class=unacc","doors=4","maint=vhigh","persons=2",0.0208333333333333
"300","class=unacc","doors=4","maint=vhigh","persons=4",0.0150462962962963
"301","class=unacc","doors=4","maint=vhigh","persons=more",0.0150462962962963
"302","class=unacc","doors=4","maint=vhigh","safety=high",0.0138888888888889
"303","class=unacc","doors=4","maint=vhigh","safety=low",0.0208333333333333
"304","class=unacc","doors=4","maint=vhigh","safety=med",0.0162037037037037
"305","class=unacc","doors=4","persons=2","safety=high",0.0277777777777778
"306","class=unacc","doors=4","persons=2","safety=low",0.0277777777777778
"307","class=unacc","doors=4","persons=2","safety=med",0.0277777777777778
"308","class=unacc","doors=5more","lug_boot=big","maint=high",0.0138888888888889
"309","class=unacc","doors=5more","lug_boot=big","maint=low",0.0115740740740741
"310","class=unacc","doors=5more","lug_boot=big","maint=med",0.0115740740740741
"311","class=unacc","doors=5more","lug_boot=big","maint=vhigh",0.0162037037037037
"312","class=unacc","doors=5more","lug_boot=big","persons=2",0.0277777777777778
"313","class=unacc","doors=5more","lug_boot=big","persons=4",0.0127314814814815
"314","class=unacc","doors=5more","lug_boot=big","persons=more",0.0127314814814815
"315","class=unacc","doors=5more","lug_boot=big","safety=high",0.0127314814814815
"316","class=unacc","doors=5more","lug_boot=big","safety=low",0.0277777777777778
"317","class=unacc","doors=5more","lug_boot=big","safety=med",0.0127314814814815
"318","class=unacc","doors=5more","lug_boot=med","maint=high",0.0138888888888889
"319","class=unacc","doors=5more","lug_boot=med","maint=low",0.0115740740740741
"320","class=unacc","doors=5more","lug_boot=med","maint=med",0.0115740740740741
"321","class=unacc","doors=5more","lug_boot=med","maint=vhigh",0.0162037037037037
"322","class=unacc","doors=5more","lug_boot=med","persons=2",0.0277777777777778
"323","class=unacc","doors=5more","lug_boot=med","persons=4",0.0127314814814815
"324","class=unacc","doors=5more","lug_boot=med","persons=more",0.0127314814814815
"325","class=unacc","doors=5more","lug_boot=med","safety=high",0.0127314814814815
"326","class=unacc","doors=5more","lug_boot=med","safety=low",0.0277777777777778
"327","class=unacc","doors=5more","lug_boot=med","safety=med",0.0127314814814815
"328","class=unacc","doors=5more","lug_boot=small","maint=high",0.0162037037037037
"329","class=unacc","doors=5more","lug_boot=small","maint=low",0.0138888888888889
"330","class=unacc","doors=5more","lug_boot=small","maint=med",0.0138888888888889
"331","class=unacc","doors=5more","lug_boot=small","maint=vhigh",0.0185185185185185
"332","class=unacc","doors=5more","lug_boot=small","persons=2",0.0277777777777778
"333","class=unacc","doors=5more","lug_boot=small","persons=4",0.0173611111111111
"334","class=unacc","doors=5more","lug_boot=small","persons=more",0.0173611111111111
"335","class=unacc","doors=5more","lug_boot=small","safety=high",0.0127314814814815
"336","class=unacc","doors=5more","lug_boot=small","safety=low",0.0277777777777778
"337","class=unacc","doors=5more","lug_boot=small","safety=med",0.0219907407407407
"338","class=unacc","doors=5more","maint=vhigh","persons=2",0.0208333333333333
"339","class=unacc","doors=5more","maint=vhigh","persons=4",0.0150462962962963
"340","class=unacc","doors=5more","maint=vhigh","persons=more",0.0150462962962963
"341","class=unacc","doors=5more","maint=vhigh","safety=high",0.0138888888888889
"342","class=unacc","doors=5more","maint=vhigh","safety=low",0.0208333333333333
"343","class=unacc","doors=5more","maint=vhigh","safety=med",0.0162037037037037
"344","class=unacc","doors=5more","persons=2","safety=high",0.0277777777777778
"345","class=unacc","doors=5more","persons=2","safety=low",0.0277777777777778
"346","class=unacc","doors=5more","persons=2","safety=med",0.0277777777777778
"347","class=unacc","lug_boot=big","maint=high","persons=2",0.0277777777777778
"348","class=unacc","lug_boot=big","maint=high","persons=4",0.0138888888888889
"349","class=unacc","lug_boot=big","maint=high","persons=more",0.0138888888888889
"350","class=unacc","lug_boot=big","maint=high","safety=high",0.0138888888888889
"351","class=unacc","lug_boot=big","maint=high","safety=low",0.0277777777777778
"352","class=unacc","lug_boot=big","maint=high","safety=med",0.0138888888888889
"353","class=unacc","lug_boot=big","maint=vhigh","persons=2",0.0277777777777778
"354","class=unacc","lug_boot=big","maint=vhigh","persons=4",0.0185185185185185
"355","class=unacc","lug_boot=big","maint=vhigh","persons=more",0.0185185185185185
"356","class=unacc","lug_boot=big","maint=vhigh","safety=high",0.0185185185185185
"357","class=unacc","lug_boot=big","maint=vhigh","safety=low",0.0277777777777778
"358","class=unacc","lug_boot=big","maint=vhigh","safety=med",0.0185185185185185
"359","class=unacc","lug_boot=big","persons=2","safety=high",0.037037037037037
"360","class=unacc","lug_boot=big","persons=2","safety=low",0.037037037037037
"361","class=unacc","lug_boot=big","persons=2","safety=med",0.037037037037037
"362","class=unacc","lug_boot=big","persons=4","safety=high",0.00694444444444444
"363","class=unacc","lug_boot=big","persons=4","safety=low",0.037037037037037
"364","class=unacc","lug_boot=big","persons=4","safety=med",0.00694444444444444
"365","class=unacc","lug_boot=big","persons=more","safety=high",0.00694444444444444
"366","class=unacc","lug_boot=big","persons=more","safety=low",0.037037037037037
"367","class=unacc","lug_boot=big","persons=more","safety=med",0.00694444444444444
"368","class=unacc","lug_boot=med","maint=high","persons=2",0.0277777777777778
"369","class=unacc","lug_boot=med","maint=high","persons=4",0.0162037037037037
"370","class=unacc","lug_boot=med","maint=high","persons=more",0.0150462962962963
"371","class=unacc","lug_boot=med","maint=high","safety=high",0.0138888888888889
"372","class=unacc","lug_boot=med","maint=high","safety=low",0.0277777777777778
"373","class=unacc","lug_boot=med","maint=high","safety=med",0.0173611111111111
"374","class=unacc","lug_boot=med","maint=vhigh","persons=2",0.0277777777777778
"375","class=unacc","lug_boot=med","maint=vhigh","persons=4",0.0208333333333333
"376","class=unacc","lug_boot=med","maint=vhigh","persons=more",0.0196759259259259
"377","class=unacc","lug_boot=med","maint=vhigh","safety=high",0.0185185185185185
"378","class=unacc","lug_boot=med","maint=vhigh","safety=low",0.0277777777777778
"379","class=unacc","lug_boot=med","maint=vhigh","safety=med",0.0219907407407407
"380","class=unacc","lug_boot=med","persons=2","safety=high",0.037037037037037
"381","class=unacc","lug_boot=med","persons=2","safety=low",0.037037037037037
"382","class=unacc","lug_boot=med","persons=2","safety=med",0.037037037037037
"383","class=unacc","lug_boot=med","persons=4","safety=high",0.00694444444444444
"384","class=unacc","lug_boot=med","persons=4","safety=low",0.037037037037037
