"","item1","item2","item3","support"
"175","class=not_recom","finance=convenient","has_nurs=less_proper",0.0333333333333333
"176","class=not_recom","finance=convenient","has_nurs=proper",0.0333333333333333
"177","class=not_recom","finance=convenient","has_nurs=very_crit",0.0333333333333333
"178","class=not_recom","finance=convenient","health=not_recom",0.166666666666667
"179","class=not_recom","finance=convenient","health=priority",0
"180","class=not_recom","finance=convenient","health=recommended",0
"181","class=not_recom","finance=convenient","housing=convenient",0.0555555555555556
"182","class=not_recom","finance=convenient","housing=critical",0.0555555555555556
"183","class=not_recom","finance=convenient","housing=less_conv",0.0555555555555556
"184","class=not_recom","finance=convenient","parents=great_pret",0.0555555555555556
"185","class=not_recom","finance=convenient","parents=pretentious",0.0555555555555556
"186","class=not_recom","finance=convenient","parents=usual",0.0555555555555556
"187","class=not_recom","finance=convenient","social=nonprob",0.0555555555555556
"188","class=not_recom","finance=convenient","social=problematic",0.0555555555555556
"189","class=not_recom","finance=convenient","social=slightly_prob",0.0555555555555556
"190","class=not_recom","finance=inconv","form=complete",0.0416666666666667
"191","class=not_recom","finance=inconv","form=completed",0.0416666666666667
"192","class=not_recom","finance=inconv","form=foster",0.0416666666666667
"193","class=not_recom","finance=inconv","form=incomplete",0.0416666666666667
"194","class=not_recom","finance=inconv","has_nurs=critical",0.0333333333333333
"195","class=not_recom","finance=inconv","has_nurs=improper",0.0333333333333333
"196","class=not_recom","finance=inconv","has_nurs=less_proper",0.0333333333333333
"197","class=not_recom","finance=inconv","has_nurs=proper",0.0333333333333333
"198","class=not_recom","finance=inconv","has_nurs=very_crit",0.0333333333333333
"199","class=not_recom","finance=inconv","health=not_recom",0.166666666666667
"200","class=not_recom","finance=inconv","health=priority",0
"201","class=not_recom","finance=inconv","health=recommended",0
"202","class=not_recom","finance=inconv","housing=convenient",0.0555555555555556
"203","class=not_recom","finance=inconv","housing=critical",0.0555555555555556
"204","class=not_recom","finance=inconv","housing=less_conv",0.0555555555555556
"205","class=not_recom","finance=inconv","parents=great_pret",0.0555555555555556
"206","class=not_recom","finance=inconv","parents=pretentious",0.0555555555555556
"207","class=not_recom","finance=inconv","parents=usual",0.0555555555555556
"208","class=not_recom","finance=inconv","social=nonprob",0.0555555555555556
"209","class=not_recom","finance=inconv","social=problematic",0.0555555555555556
"210","class=not_recom","finance=inconv","social=slightly_prob",0.0555555555555556
"211","class=not_recom","health=not_recom","housing=convenient",0.111111111111111
"212","class=not_recom","health=not_recom","housing=critical",0.111111111111111
"213","class=not_recom","health=not_recom","housing=less_conv",0.111111111111111
"214","class=not_recom","health=not_recom","parents=great_pret",0.111111111111111
"215","class=not_recom","health=not_recom","parents=pretentious",0.111111111111111
"216","class=not_recom","health=not_recom","parents=usual",0.111111111111111
"217","class=not_recom","health=not_recom","social=nonprob",0.111111111111111
"218","class=not_recom","health=not_recom","social=problematic",0.111111111111111
"219","class=not_recom","health=not_recom","social=slightly_prob",0.111111111111111
"220","class=not_recom","housing=convenient","parents=great_pret",0.037037037037037
"221","class=not_recom","housing=convenient","parents=pretentious",0.037037037037037
"222","class=not_recom","housing=convenient","parents=usual",0.037037037037037
"223","class=not_recom","housing=convenient","social=nonprob",0.037037037037037
"224","class=not_recom","housing=convenient","social=problematic",0.037037037037037
"225","class=not_recom","housing=convenient","social=slightly_prob",0.037037037037037
"226","class=not_recom","housing=critical","parents=great_pret",0.037037037037037
"227","class=not_recom","housing=critical","parents=pretentious",0.037037037037037
"228","class=not_recom","housing=critical","parents=usual",0.037037037037037
"229","class=not_recom","housing=critical","social=nonprob",0.037037037037037
"230","class=not_recom","housing=critical","social=problematic",0.037037037037037
"231","class=not_recom","housing=critical","social=slightly_prob",0.037037037037037
"232","class=not_recom","housing=less_conv","parents=great_pret",0.037037037037037
"233","class=not_recom","housing=less_conv","parents=pretentious",0.037037037037037
"234","class=not_recom","housing=less_conv","parents=usual",0.037037037037037
"235","class=not_recom","housing=less_conv","social=nonprob",0.037037037037037
"236","class=not_recom","housing=less_conv","social=problematic",0.037037037037037
"237","class=not_recom","housing=less_conv","social=slightly_prob",0.037037037037037
"238","class=not_recom","parents=great_pret","social=nonprob",0.037037037037037
"239","class=not_recom","parents=great_pret","social=problematic",0.037037037037037
"240","class=not_recom","parents=great_pret","social=slightly_prob",0.037037037037037
"241","class=not_recom","parents=pretentious","social=nonprob",0.037037037037037
"242","class=not_recom","parents=pretentious","social=problematic",0.037037037037037
"243","class=not_recom","parents=pretentious","social=slightly_prob",0.037037037037037
"244","class=not_recom","parents=usual","social=nonprob",0.037037037037037
"245","class=not_recom","parents=usual","social=problematic",0.037037037037037
"246","class=not_recom","parents=usual","social=slightly_prob",0.037037037037037
"247","class=priority","finance=convenient","form=complete",0.0467592592592593
"248","class=priority","finance=convenient","form=completed",0.0435185185185185
"249","class=priority","finance=convenient","form=foster",0.0407407407407407
"250","class=priority","finance=convenient","form=incomplete",0.0421296296296296
"251","class=priority","finance=convenient","has_nurs=critical",0.0216049382716049
"252","class=priority","finance=convenient","has_nurs=improper",0.0367283950617284
"253","class=priority","finance=convenient","has_nurs=less_proper",0.0518518518518519
"254","class=priority","finance=convenient","has_nurs=proper",0.0518518518518519
"255","class=priority","finance=convenient","has_nurs=very_crit",0.0111111111111111
"256","class=priority","finance=convenient","health=not_recom",0
"257","class=priority","finance=convenient","health=priority",0.0773148148148148
"258","class=priority","finance=convenient","health=recommended",0.0958333333333333
"259","class=priority","finance=convenient","housing=convenient",0.0709876543209877
"260","class=priority","finance=convenient","housing=critical",0.0483024691358025
"261","class=priority","finance=convenient","housing=less_conv",0.053858024691358
"262","class=priority","finance=convenient","parents=great_pret",0.0395061728395062
"263","class=priority","finance=convenient","parents=pretentious",0.0592592592592593
"264","class=priority","finance=convenient","parents=usual",0.0743827160493827
"265","class=priority","finance=convenient","social=nonprob",0.0608024691358025
"266","class=priority","finance=convenient","social=problematic",0.0515432098765432
"267","class=priority","finance=convenient","social=slightly_prob",0.0608024691358025
"268","class=priority","finance=inconv","form=complete",0.0421296296296296
"269","class=priority","finance=inconv","form=completed",0.0407407407407407
"270","class=priority","finance=inconv","form=foster",0.0351851851851852
"271","class=priority","finance=inconv","form=incomplete",0.037962962962963
"272","class=priority","finance=inconv","has_nurs=critical",0.0141975308641975
"273","class=priority","finance=inconv","has_nurs=improper",0.0330246913580247
"274","class=priority","finance=inconv","has_nurs=less_proper",0.0518518518518519
"275","class=priority","finance=inconv","has_nurs=proper",0.0518518518518519
"276","class=priority","finance=inconv","has_nurs=very_crit",0.00509259259259259
"277","class=priority","finance=inconv","health=not_recom",0
"278","class=priority","finance=inconv","health=priority",0.0657407407407407
"279","class=priority","finance=inconv","health=recommended",0.0902777777777778
"280","class=priority","finance=inconv","housing=convenient",0.053858024691358
"281","class=priority","finance=inconv","housing=critical",0.0483024691358025
"282","class=priority","finance=inconv","housing=less_conv",0.053858024691358
"283","class=priority","finance=inconv","parents=great_pret",0.0266975308641975
"284","class=priority","finance=inconv","parents=pretentious",0.0552469135802469
"285","class=priority","finance=inconv","parents=usual",0.0740740740740741
"286","class=priority","finance=inconv","social=nonprob",0.0560956790123457
"287","class=priority","finance=inconv","social=problematic",0.0438271604938272
"288","class=priority","finance=inconv","social=slightly_prob",0.0560956790123457
"289","class=priority","has_nurs=less_proper","health=not_recom",0
"290","class=priority","has_nurs=less_proper","health=priority",0.0520833333333333
"291","class=priority","has_nurs=less_proper","health=recommended",0.0516203703703704
"292","class=priority","has_nurs=less_proper","housing=convenient",0.0345679012345679
"293","class=priority","has_nurs=less_proper","housing=critical",0.0345679012345679
"294","class=priority","has_nurs=less_proper","housing=less_conv",0.0345679012345679
"295","class=priority","has_nurs=less_proper","parents=great_pret",0.025
"296","class=priority","has_nurs=less_proper","parents=pretentious",0.0393518518518519
"297","class=priority","has_nurs=less_proper","parents=usual",0.0393518518518519
"298","class=priority","has_nurs=less_proper","social=nonprob",0.0344907407407407
"299","class=priority","has_nurs=less_proper","social=problematic",0.0347222222222222
"300","class=priority","has_nurs=less_proper","social=slightly_prob",0.0344907407407407
"301","class=priority","has_nurs=proper","health=not_recom",0
"302","class=priority","has_nurs=proper","health=priority",0.0520833333333333
"303","class=priority","has_nurs=proper","health=recommended",0.0516203703703704
"304","class=priority","has_nurs=proper","housing=convenient",0.0345679012345679
"305","class=priority","has_nurs=proper","housing=critical",0.0345679012345679
"306","class=priority","has_nurs=proper","housing=less_conv",0.0345679012345679
"307","class=priority","has_nurs=proper","parents=great_pret",0.025
"308","class=priority","has_nurs=proper","parents=pretentious",0.0393518518518519
"309","class=priority","has_nurs=proper","parents=usual",0.0393518518518519
"310","class=priority","has_nurs=proper","social=nonprob",0.0344907407407407
"311","class=priority","has_nurs=proper","social=problematic",0.0347222222222222
"312","class=priority","has_nurs=proper","social=slightly_prob",0.0344907407407407
"313","class=priority","health=priority","housing=convenient",0.0578703703703704
"314","class=priority","health=priority","housing=critical",0.0388888888888889
"315","class=priority","health=priority","housing=less_conv",0.0462962962962963
"316","class=priority","health=priority","parents=great_pret",0.0159722222222222
"317","class=priority","health=priority","parents=pretentious",0.0525462962962963
"318","class=priority","health=priority","parents=usual",0.074537037037037
"319","class=priority","health=priority","social=nonprob",0.0476851851851852
"320","class=priority","health=priority","social=problematic",0.0476851851851852
"321","class=priority","health=priority","social=slightly_prob",0.0476851851851852
"322","class=priority","health=recommended","housing=convenient",0.0669753086419753
"323","class=priority","health=recommended","housing=critical",0.0577160493827161
"324","class=priority","health=recommended","housing=less_conv",0.0614197530864198
"325","class=priority","health=recommended","parents=great_pret",0.0502314814814815
"326","class=priority","health=recommended","parents=pretentious",0.0619598765432099
"327","class=priority","health=recommended","parents=usual",0.0739197530864198
"328","class=priority","health=recommended","social=nonprob",0.069212962962963
"329","class=priority","health=recommended","social=problematic",0.0476851851851852
"330","class=priority","health=recommended","social=slightly_prob",0.069212962962963
"331","class=priority","housing=convenient","parents=great_pret",0.0334876543209877
"332","class=priority","housing=convenient","parents=pretentious",0.0416666666666667
"333","class=priority","housing=convenient","parents=usual",0.0496913580246914
"334","class=priority","housing=convenient","social=nonprob",0.0431327160493827
"335","class=priority","housing=convenient","social=problematic",0.0385802469135802
"336","class=priority","housing=convenient","social=slightly_prob",0.0431327160493827
"337","class=priority","housing=less_conv","parents=great_pret",0.020679012345679
"338","class=priority","housing=less_conv","parents=pretentious",0.0376543209876543
"339","class=priority","housing=less_conv","parents=usual",0.0493827160493827
"340","class=priority","housing=less_conv","social=nonprob",0.0384259259259259
"341","class=priority","housing=less_conv","social=problematic",0.0308641975308642
"342","class=priority","housing=less_conv","social=slightly_prob",0.0384259259259259
"343","class=priority","parents=pretentious","social=nonprob",0.0397376543209877
"344","class=priority","parents=pretentious","social=problematic",0.0350308641975309
"345","class=priority","parents=pretentious","social=slightly_prob",0.0397376543209877
"346","class=priority","parents=usual","social=nonprob",0.0493827160493827
"347","class=priority","parents=usual","social=problematic",0.0496913580246914
"348","class=priority","parents=usual","social=slightly_prob",0.0493827160493827
"349","class=spec_prior","finance=convenient","form=complete",0.0311728395061728
"350","class=spec_prior","finance=convenient","form=completed",0.0351851851851852
"351","class=spec_prior","finance=convenient","form=foster",0.0395061728395062
"352","class=spec_prior","finance=convenient","form=incomplete",0.0373456790123457
"353","class=spec_prior","finance=convenient","has_nurs=critical",0.0450617283950617
"354","class=spec_prior","finance=convenient","has_nurs=improper",0.0265432098765432
"355","class=spec_prior","finance=convenient","has_nurs=less_proper",0.00802469135802469
"356","class=spec_prior","finance=convenient","has_nurs=proper",0.00802469135802469
"357","class=spec_prior","finance=convenient","has_nurs=very_crit",0.0555555555555556
"358","class=spec_prior","finance=convenient","health=not_recom",0
"359","class=spec_prior","finance=convenient","health=priority",0.0893518518518518
"360","class=spec_prior","finance=convenient","health=recommended",0.053858024691358
"361","class=spec_prior","finance=convenient","housing=convenient",0.0277777777777778
"362","class=spec_prior","finance=convenient","housing=critical",0.062037037037037
"363","class=spec_prior","finance=convenient","housing=less_conv",0.0533950617283951
"364","class=spec_prior","finance=convenient","parents=great_pret",0.0716049382716049
"365","class=spec_prior","finance=convenient","parents=pretentious",0.0450617283950617
"366","class=spec_prior","finance=convenient","parents=usual",0.0265432098765432
"367","class=spec_prior","finance=convenient","social=nonprob",0.041820987654321
"368","class=spec_prior","finance=convenient","social=problematic",0.0595679012345679
"369","class=spec_prior","finance=convenient","social=slightly_prob",0.041820987654321
"370","class=spec_prior","finance=inconv","form=complete",0.0373456790123457
"371","class=spec_prior","finance=inconv","form=completed",0.0395061728395062
"372","class=spec_prior","finance=inconv","form=foster",0.0481481481481481
"373","class=spec_prior","finance=inconv","form=incomplete",0.0438271604938272
"374","class=spec_prior","finance=inconv","has_nurs=critical",0.0524691358024691
"375","class=spec_prior","finance=inconv","has_nurs=improper",0.0319444444444444
"376","class=spec_prior","finance=inconv","has_nurs=less_proper",0.0114197530864198
"377","class=spec_prior","finance=inconv","has_nurs=proper",0.0114197530864198
"378","class=spec_prior","finance=inconv","has_nurs=very_crit",0.0615740740740741
"379","class=spec_prior","finance=inconv","health=not_recom",0
"380","class=spec_prior","finance=inconv","health=priority",0.100925925925926
"381","class=spec_prior","finance=inconv","health=recommended",0.0679012345679012
"382","class=spec_prior","finance=inconv","housing=convenient",0.0533950617283951
"383","class=spec_prior","finance=inconv","housing=critical",0.062037037037037
"384","class=spec_prior","finance=inconv","housing=less_conv",0.0533950617283951
"385","class=spec_prior","finance=inconv","parents=great_pret",0.0844135802469136
"386","class=spec_prior","finance=inconv","parents=pretentious",0.0524691358024691
"387","class=spec_prior","finance=inconv","parents=usual",0.0319444444444444
"388","class=spec_prior","finance=inconv","social=nonprob",0.0507716049382716
"389","class=spec_prior","finance=inconv","social=problematic",0.067283950617284
"390","class=spec_prior","finance=inconv","social=slightly_prob",0.0507716049382716
"391","class=spec_prior","has_nurs=very_crit","health=not_recom",0
"392","class=spec_prior","has_nurs=very_crit","health=priority",0.0659722222222222
"393","class=spec_prior","has_nurs=very_crit","health=recommended",0.0511574074074074
"394","class=spec_prior","has_nurs=very_crit","housing=convenient",0.0337962962962963
"395","class=spec_prior","has_nurs=very_crit","housing=critical",0.0435185185185185
"396","class=spec_prior","has_nurs=very_crit","housing=less_conv",0.0398148148148148
"397","class=spec_prior","has_nurs=very_crit","parents=great_pret",0.0390432098765432
"398","class=spec_prior","has_nurs=very_crit","parents=pretentious",0.0390432098765432
"399","class=spec_prior","has_nurs=very_crit","parents=usual",0.0390432098765432
"400","class=spec_prior","has_nurs=very_crit","social=nonprob",0.0365740740740741
"401","class=spec_prior","has_nurs=very_crit","social=problematic",0.0439814814814815
"402","class=spec_prior","has_nurs=very_crit","social=slightly_prob",0.0365740740740741
"403","class=spec_prior","health=priority","housing=convenient",0.0532407407407407
"404","class=spec_prior","health=priority","housing=critical",0.0722222222222222
"405","class=spec_prior","health=priority","housing=less_conv",0.0648148148148148
"406","class=spec_prior","health=priority","parents=great_pret",0.0951388888888889
"407","class=spec_prior","health=priority","parents=pretentious",0.0585648148148148
"408","class=spec_prior","health=priority","parents=usual",0.0365740740740741
"409","class=spec_prior","health=priority","social=nonprob",0.0634259259259259
"410","class=spec_prior","health=priority","social=problematic",0.0634259259259259
"411","class=spec_prior","health=priority","social=slightly_prob",0.0634259259259259
"412","class=spec_prior","health=recommended","housing=convenient",0.0279320987654321
"413","class=spec_prior","health=recommended","housing=critical",0.0518518518518519
"414","class=spec_prior","health=recommended","housing=less_conv",0.0419753086419753
"415","class=spec_prior","health=recommended","parents=great_pret",0.0608796296296296
"416","class=spec_prior","health=recommended","parents=pretentious",0.038966049382716
"417","class=spec_prior","health=recommended","parents=usual",0.0219135802469136
"418","class=spec_prior","health=recommended","social=nonprob",0.0291666666666667
"419","class=spec_prior","health=recommended","social=problematic",0.0634259259259259
"420","class=spec_prior","health=recommended","social=slightly_prob",0.0291666666666667
"421","class=spec_prior","housing=critical","parents=great_pret",0.062037037037037
"422","class=spec_prior","housing=critical","parents=pretentious",0.0382716049382716
"423","class=spec_prior","housing=critical","parents=usual",0.0237654320987654
"424","class=spec_prior","housing=critical","social=nonprob",0.037962962962963
"425","class=spec_prior","housing=critical","social=problematic",0.0481481481481481
"426","class=spec_prior","housing=critical","social=slightly_prob",0.037962962962963
"427","class=spec_prior","housing=less_conv","parents=great_pret",0.0533950617283951
"428","class=spec_prior","housing=less_conv","parents=pretentious",0.0333333333333333
"429","class=spec_prior","housing=less_conv","parents=usual",0.0200617283950617
"430","class=spec_prior","housing=less_conv","social=nonprob",0.0317901234567901
"431","class=spec_prior","housing=less_conv","social=problematic",0.0432098765432099
"432","class=spec_prior","housing=less_conv","social=slightly_prob",0.0317901234567901
"433","class=spec_prior","parents=great_pret","social=nonprob",0.0462962962962963
"434","class=spec_prior","parents=great_pret","social=problematic",0.0634259259259259
"435","class=spec_prior","parents=great_pret","social=slightly_prob",0.0462962962962963
"436","finance=convenient","form=complete","has_nurs=critical",0.025
"437","finance=convenient","form=complete","has_nurs=improper",0.025
"438","finance=convenient","form=complete","has_nurs=less_proper",0.025
"439","finance=convenient","form=complete","has_nurs=proper",0.025
"440","finance=convenient","form=complete","has_nurs=very_crit",0.025
"441","finance=convenient","form=complete","health=not_recom",0.0416666666666667
"442","finance=convenient","form=complete","health=priority",0.0416666666666667
"443","finance=convenient","form=complete","health=recommended",0.0416666666666667
"444","finance=convenient","form=complete","housing=convenient",0.0416666666666667
"445","finance=convenient","form=complete","housing=critical",0.0416666666666667
"446","finance=convenient","form=complete","housing=less_conv",0.0416666666666667
"447","finance=convenient","form=complete","parents=great_pret",0.0416666666666667
"448","finance=convenient","form=complete","parents=pretentious",0.0416666666666667
"449","finance=convenient","form=complete","parents=usual",0.0416666666666667
"450","finance=convenient","form=complete","social=nonprob",0.0416666666666667
"451","finance=convenient","form=complete","social=problematic",0.0416666666666667
