"","item1","item2","item3","item4","support"
"31","class=not_recom","finance=convenient","parents=pretentious","social=nonprob",0.0185185185185185
"32","class=not_recom","finance=convenient","parents=pretentious","social=problematic",0.0185185185185185
"33","class=not_recom","finance=convenient","parents=pretentious","social=slightly_prob",0.0185185185185185
"34","class=not_recom","finance=convenient","parents=usual","social=nonprob",0.0185185185185185
"35","class=not_recom","finance=convenient","parents=usual","social=problematic",0.0185185185185185
"36","class=not_recom","finance=convenient","parents=usual","social=slightly_prob",0.0185185185185185
"37","class=not_recom","finance=inconv","health=not_recom","housing=convenient",0.0555555555555556
"38","class=not_recom","finance=inconv","health=not_recom","housing=critical",0.0555555555555556
"39","class=not_recom","finance=inconv","health=not_recom","housing=less_conv",0.0555555555555556
"40","class=not_recom","finance=inconv","health=not_recom","parents=great_pret",0.0555555555555556
"41","class=not_recom","finance=inconv","health=not_recom","parents=pretentious",0.0555555555555556
"42","class=not_recom","finance=inconv","health=not_recom","parents=usual",0.0555555555555556
"43","class=not_recom","finance=inconv","health=not_recom","social=nonprob",0.0555555555555556
"44","class=not_recom","finance=inconv","health=not_recom","social=problematic",0.0555555555555556
"45","class=not_recom","finance=inconv","health=not_recom","social=slightly_prob",0.0555555555555556
"46","class=not_recom","finance=inconv","housing=convenient","parents=great_pret",0.0185185185185185
"47","class=not_recom","finance=inconv","housing=convenient","parents=pretentious",0.0185185185185185
"48","class=not_recom","finance=inconv","housing=convenient","parents=usual",0.0185185185185185
"49","class=not_recom","finance=inconv","housing=convenient","social=nonprob",0.0185185185185185
"50","class=not_recom","finance=inconv","housing=convenient","social=problematic",0.0185185185185185
"51","class=not_recom","finance=inconv","housing=convenient","social=slightly_prob",0.0185185185185185
"52","class=not_recom","finance=inconv","housing=critical","parents=great_pret",0.0185185185185185
"53","class=not_recom","finance=inconv","housing=critical","parents=pretentious",0.0185185185185185
"54","class=not_recom","finance=inconv","housing=critical","parents=usual",0.0185185185185185
"55","class=not_recom","finance=inconv","housing=critical","social=nonprob",0.0185185185185185
"56","class=not_recom","finance=inconv","housing=critical","social=problematic",0.0185185185185185
"57","class=not_recom","finance=inconv","housing=critical","social=slightly_prob",0.0185185185185185
"58","class=not_recom","finance=inconv","housing=less_conv","parents=great_pret",0.0185185185185185
"59","class=not_recom","finance=inconv","housing=less_conv","parents=pretentious",0.0185185185185185
"60","class=not_recom","finance=inconv","housing=less_conv","parents=usual",0.0185185185185185
"61","class=not_recom","finance=inconv","housing=less_conv","social=nonprob",0.0185185185185185
"62","class=not_recom","finance=inconv","housing=less_conv","social=problematic",0.0185185185185185
"63","class=not_recom","finance=inconv","housing=less_conv","social=slightly_prob",0.0185185185185185
"64","class=not_recom","finance=inconv","parents=great_pret","social=nonprob",0.0185185185185185
"65","class=not_recom","finance=inconv","parents=great_pret","social=problematic",0.0185185185185185
"66","class=not_recom","finance=inconv","parents=great_pret","social=slightly_prob",0.0185185185185185
"67","class=not_recom","finance=inconv","parents=pretentious","social=nonprob",0.0185185185185185
"68","class=not_recom","finance=inconv","parents=pretentious","social=problematic",0.0185185185185185
"69","class=not_recom","finance=inconv","parents=pretentious","social=slightly_prob",0.0185185185185185
"70","class=not_recom","finance=inconv","parents=usual","social=nonprob",0.0185185185185185
"71","class=not_recom","finance=inconv","parents=usual","social=problematic",0.0185185185185185
"72","class=not_recom","finance=inconv","parents=usual","social=slightly_prob",0.0185185185185185
"73","class=not_recom","health=not_recom","housing=convenient","parents=great_pret",0.037037037037037
"74","class=not_recom","health=not_recom","housing=convenient","parents=pretentious",0.037037037037037
"75","class=not_recom","health=not_recom","housing=convenient","parents=usual",0.037037037037037
"76","class=not_recom","health=not_recom","housing=convenient","social=nonprob",0.037037037037037
"77","class=not_recom","health=not_recom","housing=convenient","social=problematic",0.037037037037037
"78","class=not_recom","health=not_recom","housing=convenient","social=slightly_prob",0.037037037037037
"79","class=not_recom","health=not_recom","housing=critical","parents=great_pret",0.037037037037037
"80","class=not_recom","health=not_recom","housing=critical","parents=pretentious",0.037037037037037
"81","class=not_recom","health=not_recom","housing=critical","parents=usual",0.037037037037037
"82","class=not_recom","health=not_recom","housing=critical","social=nonprob",0.037037037037037
"83","class=not_recom","health=not_recom","housing=critical","social=problematic",0.037037037037037
"84","class=not_recom","health=not_recom","housing=critical","social=slightly_prob",0.037037037037037
"85","class=not_recom","health=not_recom","housing=less_conv","parents=great_pret",0.037037037037037
"86","class=not_recom","health=not_recom","housing=less_conv","parents=pretentious",0.037037037037037
"87","class=not_recom","health=not_recom","housing=less_conv","parents=usual",0.037037037037037
"88","class=not_recom","health=not_recom","housing=less_conv","social=nonprob",0.037037037037037
"89","class=not_recom","health=not_recom","housing=less_conv","social=problematic",0.037037037037037
"90","class=not_recom","health=not_recom","housing=less_conv","social=slightly_prob",0.037037037037037
"91","class=not_recom","health=not_recom","parents=great_pret","social=nonprob",0.037037037037037
"92","class=not_recom","health=not_recom","parents=great_pret","social=problematic",0.037037037037037
"93","class=not_recom","health=not_recom","parents=great_pret","social=slightly_prob",0.037037037037037
"94","class=not_recom","health=not_recom","parents=pretentious","social=nonprob",0.037037037037037
"95","class=not_recom","health=not_recom","parents=pretentious","social=problematic",0.037037037037037
"96","class=not_recom","health=not_recom","parents=pretentious","social=slightly_prob",0.037037037037037
"97","class=not_recom","health=not_recom","parents=usual","social=nonprob",0.037037037037037
"98","class=not_recom","health=not_recom","parents=usual","social=problematic",0.037037037037037
"99","class=not_recom","health=not_recom","parents=usual","social=slightly_prob",0.037037037037037
"100","class=priority","finance=convenient","has_nurs=less_proper","health=priority",0.0273148148148148
"101","class=priority","finance=convenient","has_nurs=less_proper","health=recommended",0.024537037037037
"102","class=priority","finance=convenient","has_nurs=less_proper","housing=convenient",0.0172839506172839
"103","class=priority","finance=convenient","has_nurs=less_proper","housing=less_conv",0.0172839506172839
"104","class=priority","finance=convenient","has_nurs=less_proper","parents=pretentious",0.0188271604938272
"105","class=priority","finance=convenient","has_nurs=less_proper","parents=usual",0.0188271604938272
"106","class=priority","finance=convenient","has_nurs=less_proper","social=nonprob",0.016820987654321
"107","class=priority","finance=convenient","has_nurs=less_proper","social=problematic",0.0182098765432099
"108","class=priority","finance=convenient","has_nurs=less_proper","social=slightly_prob",0.016820987654321
"109","class=priority","finance=convenient","has_nurs=proper","health=priority",0.0273148148148148
"110","class=priority","finance=convenient","has_nurs=proper","health=recommended",0.024537037037037
"111","class=priority","finance=convenient","has_nurs=proper","housing=convenient",0.0172839506172839
"112","class=priority","finance=convenient","has_nurs=proper","housing=less_conv",0.0172839506172839
"113","class=priority","finance=convenient","has_nurs=proper","parents=pretentious",0.0188271604938272
"114","class=priority","finance=convenient","has_nurs=proper","parents=usual",0.0188271604938272
"115","class=priority","finance=convenient","has_nurs=proper","social=nonprob",0.016820987654321
"116","class=priority","finance=convenient","has_nurs=proper","social=problematic",0.0182098765432099
"117","class=priority","finance=convenient","has_nurs=proper","social=slightly_prob",0.016820987654321
"118","class=priority","finance=convenient","health=priority","housing=convenient",0.0347222222222222
"119","class=priority","finance=convenient","health=priority","housing=less_conv",0.0231481481481481
"120","class=priority","finance=convenient","health=priority","parents=pretentious",0.0277777777777778
"121","class=priority","finance=convenient","health=priority","parents=usual",0.0386574074074074
"122","class=priority","finance=convenient","health=priority","social=nonprob",0.0257716049382716
"123","class=priority","finance=convenient","health=priority","social=problematic",0.0257716049382716
"124","class=priority","finance=convenient","health=priority","social=slightly_prob",0.0257716049382716
"125","class=priority","finance=convenient","health=recommended","housing=convenient",0.0362654320987654
"126","class=priority","finance=convenient","health=recommended","housing=less_conv",0.0307098765432099
"127","class=priority","finance=convenient","health=recommended","parents=pretentious",0.0314814814814815
"128","class=priority","finance=convenient","health=recommended","parents=usual",0.0357253086419753
"129","class=priority","finance=convenient","health=recommended","social=nonprob",0.0350308641975309
"130","class=priority","finance=convenient","health=recommended","social=problematic",0.0257716049382716
"131","class=priority","finance=convenient","health=recommended","social=slightly_prob",0.0350308641975309
"132","class=priority","finance=convenient","housing=convenient","parents=pretentious",0.0228395061728395
"133","class=priority","finance=convenient","housing=convenient","parents=usual",0.025
"134","class=priority","finance=convenient","housing=convenient","social=nonprob",0.0239197530864198
"135","class=priority","finance=convenient","housing=convenient","social=problematic",0.0231481481481481
"136","class=priority","finance=convenient","housing=convenient","social=slightly_prob",0.0239197530864198
"137","class=priority","finance=convenient","housing=less_conv","parents=pretentious",0.0188271604938272
"138","class=priority","finance=convenient","housing=less_conv","parents=usual",0.0246913580246914
"139","class=priority","finance=convenient","housing=less_conv","social=nonprob",0.019212962962963
"140","class=priority","finance=convenient","housing=less_conv","social=problematic",0.0154320987654321
"141","class=priority","finance=convenient","housing=less_conv","social=slightly_prob",0.019212962962963
"142","class=priority","finance=convenient","parents=pretentious","social=nonprob",0.0203703703703704
"143","class=priority","finance=convenient","parents=pretentious","social=problematic",0.0185185185185185
"144","class=priority","finance=convenient","parents=pretentious","social=slightly_prob",0.0203703703703704
"145","class=priority","finance=convenient","parents=usual","social=nonprob",0.0243055555555556
"146","class=priority","finance=convenient","parents=usual","social=problematic",0.0257716049382716
"147","class=priority","finance=convenient","parents=usual","social=slightly_prob",0.0243055555555556
"148","class=priority","finance=inconv","has_nurs=less_proper","health=priority",0.0247685185185185
"149","class=priority","finance=inconv","has_nurs=less_proper","health=recommended",0.0270833333333333
"150","class=priority","finance=inconv","has_nurs=less_proper","housing=convenient",0.0172839506172839
"151","class=priority","finance=inconv","has_nurs=less_proper","housing=less_conv",0.0172839506172839
"152","class=priority","finance=inconv","has_nurs=less_proper","parents=pretentious",0.0205246913580247
"153","class=priority","finance=inconv","has_nurs=less_proper","parents=usual",0.0205246913580247
"154","class=priority","finance=inconv","has_nurs=less_proper","social=nonprob",0.0176697530864198
"155","class=priority","finance=inconv","has_nurs=less_proper","social=slightly_prob",0.0176697530864198
"156","class=priority","finance=inconv","has_nurs=proper","health=priority",0.0247685185185185
"157","class=priority","finance=inconv","has_nurs=proper","health=recommended",0.0270833333333333
"158","class=priority","finance=inconv","has_nurs=proper","housing=convenient",0.0172839506172839
"159","class=priority","finance=inconv","has_nurs=proper","housing=less_conv",0.0172839506172839
"160","class=priority","finance=inconv","has_nurs=proper","parents=pretentious",0.0205246913580247
"161","class=priority","finance=inconv","has_nurs=proper","parents=usual",0.0205246913580247
"162","class=priority","finance=inconv","has_nurs=proper","social=nonprob",0.0176697530864198
"163","class=priority","finance=inconv","has_nurs=proper","social=slightly_prob",0.0176697530864198
"164","class=priority","finance=inconv","health=priority","housing=convenient",0.0231481481481481
"165","class=priority","finance=inconv","health=priority","housing=less_conv",0.0231481481481481
"166","class=priority","finance=inconv","health=priority","parents=pretentious",0.0247685185185185
"167","class=priority","finance=inconv","health=priority","parents=usual",0.0358796296296296
"168","class=priority","finance=inconv","health=priority","social=nonprob",0.0219135802469136
"169","class=priority","finance=inconv","health=priority","social=slightly_prob",0.0219135802469136
"170","class=priority","finance=inconv","health=recommended","housing=convenient",0.0307098765432099
"171","class=priority","finance=inconv","health=recommended","housing=less_conv",0.0307098765432099
"172","class=priority","finance=inconv","health=recommended","parents=pretentious",0.0304783950617284
"173","class=priority","finance=inconv","health=recommended","parents=usual",0.0381944444444444
"174","class=priority","finance=inconv","health=recommended","social=nonprob",0.0341820987654321
"175","class=priority","finance=inconv","health=recommended","social=slightly_prob",0.0341820987654321
"176","class=priority","finance=inconv","housing=convenient","parents=pretentious",0.0188271604938272
"177","class=priority","finance=inconv","housing=convenient","parents=usual",0.0246913580246914
"178","class=priority","finance=inconv","housing=convenient","social=nonprob",0.019212962962963
"179","class=priority","finance=inconv","housing=convenient","social=slightly_prob",0.019212962962963
"180","class=priority","finance=inconv","housing=less_conv","parents=pretentious",0.0188271604938272
"181","class=priority","finance=inconv","housing=less_conv","parents=usual",0.0246913580246914
"182","class=priority","finance=inconv","housing=less_conv","social=nonprob",0.019212962962963
"183","class=priority","finance=inconv","housing=less_conv","social=slightly_prob",0.019212962962963
"184","class=priority","finance=inconv","parents=pretentious","social=nonprob",0.0193672839506173
"185","class=priority","finance=inconv","parents=pretentious","social=slightly_prob",0.0193672839506173
"186","class=priority","finance=inconv","parents=usual","social=nonprob",0.0250771604938272
"187","class=priority","finance=inconv","parents=usual","social=slightly_prob",0.0250771604938272
"188","class=priority","health=priority","housing=convenient","parents=pretentious",0.0201388888888889
"189","class=priority","health=priority","housing=convenient","parents=usual",0.0273148148148148
"190","class=priority","health=recommended","housing=convenient","parents=great_pret",0.023070987654321
"191","class=priority","health=recommended","housing=convenient","parents=pretentious",0.0215277777777778
"192","class=priority","health=recommended","housing=convenient","parents=usual",0.0223765432098765
"193","class=priority","health=recommended","housing=convenient","social=nonprob",0.0238425925925926
"194","class=priority","health=recommended","housing=convenient","social=slightly_prob",0.0238425925925926
"195","class=priority","health=recommended","housing=critical","parents=great_pret",0.0111111111111111
"196","class=priority","health=recommended","housing=critical","parents=pretentious",0.0199074074074074
"197","class=priority","health=recommended","housing=critical","parents=usual",0.0266975308641975
"198","class=priority","health=recommended","housing=critical","social=nonprob",0.0223765432098765
"199","class=priority","health=recommended","housing=critical","social=slightly_prob",0.0223765432098765
"200","class=priority","health=recommended","housing=less_conv","parents=great_pret",0.0160493827160494
"201","class=priority","health=recommended","housing=less_conv","parents=pretentious",0.0205246913580247
"202","class=priority","health=recommended","housing=less_conv","parents=usual",0.0248456790123457
"203","class=priority","health=recommended","housing=less_conv","social=nonprob",0.0229938271604938
"204","class=priority","health=recommended","housing=less_conv","social=slightly_prob",0.0229938271604938
"205","class=priority","health=recommended","parents=great_pret","social=nonprob",0.0224537037037037
"206","class=priority","health=recommended","parents=great_pret","social=slightly_prob",0.0224537037037037
"207","class=priority","health=recommended","parents=pretentious","social=nonprob",0.0222222222222222
"208","class=priority","health=recommended","parents=pretentious","social=slightly_prob",0.0222222222222222
"209","class=priority","health=recommended","parents=usual","social=nonprob",0.024537037037037
"210","class=priority","health=recommended","parents=usual","social=slightly_prob",0.024537037037037
"211","class=spec_prior","finance=convenient","has_nurs=very_crit","health=priority",0.0326388888888889
"212","class=spec_prior","finance=convenient","has_nurs=very_crit","health=recommended",0.0229166666666667
"213","class=spec_prior","finance=convenient","has_nurs=very_crit","housing=critical",0.0217592592592593
"214","class=spec_prior","finance=convenient","has_nurs=very_crit","housing=less_conv",0.0199074074074074
"215","class=spec_prior","finance=convenient","has_nurs=very_crit","parents=great_pret",0.0185185185185185
"216","class=spec_prior","finance=convenient","has_nurs=very_crit","social=problematic",0.0217592592592593
"217","class=spec_prior","finance=convenient","health=priority","housing=critical",0.0361111111111111
"218","class=spec_prior","finance=convenient","health=priority","housing=less_conv",0.0324074074074074
"219","class=spec_prior","finance=convenient","health=priority","parents=great_pret",0.0446759259259259
"220","class=spec_prior","finance=convenient","health=priority","social=problematic",0.0297839506172839
"221","class=spec_prior","finance=convenient","health=recommended","housing=critical",0.0259259259259259
"222","class=spec_prior","finance=convenient","health=recommended","housing=less_conv",0.0209876543209877
"223","class=spec_prior","finance=convenient","health=recommended","parents=great_pret",0.026929012345679
"224","class=spec_prior","finance=convenient","health=recommended","social=problematic",0.0297839506172839
"225","class=spec_prior","finance=convenient","housing=critical","parents=great_pret",0.0310185185185185
"226","class=spec_prior","finance=convenient","housing=critical","social=problematic",0.0240740740740741
"227","class=spec_prior","finance=convenient","housing=less_conv","parents=great_pret",0.0266975308641975
"228","class=spec_prior","finance=convenient","housing=less_conv","social=problematic",0.0216049382716049
"229","class=spec_prior","finance=convenient","parents=great_pret","social=problematic",0.0297839506172839
"230","class=spec_prior","finance=inconv","has_nurs=critical","health=priority",0.030787037037037
"231","class=spec_prior","finance=inconv","has_nurs=critical","health=recommended",0.0216820987654321
"232","class=spec_prior","finance=inconv","has_nurs=critical","housing=convenient",0.0166666666666667
"233","class=spec_prior","finance=inconv","has_nurs=critical","housing=critical",0.0191358024691358
"234","class=spec_prior","finance=inconv","has_nurs=critical","housing=less_conv",0.0166666666666667
"235","class=spec_prior","finance=inconv","has_nurs=critical","parents=great_pret",0.0205246913580247
"236","class=spec_prior","finance=inconv","has_nurs=critical","parents=pretentious",0.0205246913580247
"237","class=spec_prior","finance=inconv","has_nurs=critical","social=nonprob",0.0159722222222222
"238","class=spec_prior","finance=inconv","has_nurs=critical","social=problematic",0.0205246913580247
"239","class=spec_prior","finance=inconv","has_nurs=critical","social=slightly_prob",0.0159722222222222
"240","class=spec_prior","finance=inconv","has_nurs=very_crit","health=priority",0.0333333333333333
"241","class=spec_prior","finance=inconv","has_nurs=very_crit","health=recommended",0.0282407407407407
"242","class=spec_prior","finance=inconv","has_nurs=very_crit","housing=convenient",0.0199074074074074
"243","class=spec_prior","finance=inconv","has_nurs=very_crit","housing=critical",0.0217592592592593
"244","class=spec_prior","finance=inconv","has_nurs=very_crit","housing=less_conv",0.0199074074074074
"245","class=spec_prior","finance=inconv","has_nurs=very_crit","parents=great_pret",0.0205246913580247
"246","class=spec_prior","finance=inconv","has_nurs=very_crit","parents=pretentious",0.0205246913580247
"247","class=spec_prior","finance=inconv","has_nurs=very_crit","social=nonprob",0.0196759259259259
"248","class=spec_prior","finance=inconv","has_nurs=very_crit","social=problematic",0.0222222222222222
"249","class=spec_prior","finance=inconv","has_nurs=very_crit","social=slightly_prob",0.0196759259259259
"250","class=spec_prior","finance=inconv","health=priority","housing=convenient",0.0324074074074074
"251","class=spec_prior","finance=inconv","health=priority","housing=critical",0.0361111111111111
"252","class=spec_prior","finance=inconv","health=priority","housing=less_conv",0.0324074074074074
"253","class=spec_prior","finance=inconv","health=priority","parents=great_pret",0.050462962962963
"254","class=spec_prior","finance=inconv","health=priority","parents=pretentious",0.030787037037037
"255","class=spec_prior","finance=inconv","health=priority","social=nonprob",0.033641975308642
"256","class=spec_prior","finance=inconv","health=priority","social=problematic",0.033641975308642
"257","class=spec_prior","finance=inconv","health=priority","social=slightly_prob",0.033641975308642
"258","class=spec_prior","finance=inconv","health=recommended","housing=convenient",0.0209876543209877
"259","class=spec_prior","finance=inconv","health=recommended","housing=critical",0.0259259259259259
"260","class=spec_prior","finance=inconv","health=recommended","housing=less_conv",0.0209876543209877
"261","class=spec_prior","finance=inconv","health=recommended","parents=great_pret",0.0339506172839506
"262","class=spec_prior","finance=inconv","health=recommended","parents=pretentious",0.0216820987654321
"263","class=spec_prior","finance=inconv","health=recommended","social=nonprob",0.0171296296296296
"264","class=spec_prior","finance=inconv","health=recommended","social=problematic",0.033641975308642
"265","class=spec_prior","finance=inconv","health=recommended","social=slightly_prob",0.0171296296296296
"266","class=spec_prior","finance=inconv","housing=convenient","parents=great_pret",0.0266975308641975
"267","class=spec_prior","finance=inconv","housing=convenient","parents=pretentious",0.0166666666666667
"268","class=spec_prior","finance=inconv","housing=convenient","social=nonprob",0.0158950617283951
"269","class=spec_prior","finance=inconv","housing=convenient","social=problematic",0.0216049382716049
"270","class=spec_prior","finance=inconv","housing=convenient","social=slightly_prob",0.0158950617283951
"271","class=spec_prior","finance=inconv","housing=critical","parents=great_pret",0.0310185185185185
"272","class=spec_prior","finance=inconv","housing=critical","parents=pretentious",0.0191358024691358
"273","class=spec_prior","finance=inconv","housing=critical","social=nonprob",0.0189814814814815
"274","class=spec_prior","finance=inconv","housing=critical","social=problematic",0.0240740740740741
"275","class=spec_prior","finance=inconv","housing=critical","social=slightly_prob",0.0189814814814815
"276","class=spec_prior","finance=inconv","housing=less_conv","parents=great_pret",0.0266975308641975
"277","class=spec_prior","finance=inconv","housing=less_conv","parents=pretentious",0.0166666666666667
"278","class=spec_prior","finance=inconv","housing=less_conv","social=nonprob",0.0158950617283951
"279","class=spec_prior","finance=inconv","housing=less_conv","social=problematic",0.0216049382716049
"280","class=spec_prior","finance=inconv","housing=less_conv","social=slightly_prob",0.0158950617283951
"281","class=spec_prior","finance=inconv","parents=great_pret","social=nonprob",0.0253858024691358
"282","class=spec_prior","finance=inconv","parents=great_pret","social=problematic",0.033641975308642
"283","class=spec_prior","finance=inconv","parents=great_pret","social=slightly_prob",0.0253858024691358
"284","class=spec_prior","finance=inconv","parents=pretentious","social=nonprob",0.0159722222222222
"285","class=spec_prior","finance=inconv","parents=pretentious","social=problematic",0.0205246913580247
"286","class=spec_prior","finance=inconv","parents=pretentious","social=slightly_prob",0.0159722222222222
"287","class=spec_prior","health=priority","housing=convenient","parents=great_pret",0.0266203703703704
"288","class=spec_prior","health=priority","housing=convenient","parents=pretentious",0.0168981481481481
"289","class=spec_prior","health=priority","housing=convenient","social=nonprob",0.0177469135802469
"290","class=spec_prior","health=priority","housing=convenient","social=problematic",0.0177469135802469
"291","class=spec_prior","health=priority","housing=convenient","social=slightly_prob",0.0177469135802469
"292","class=spec_prior","health=priority","housing=critical","parents=great_pret",0.0361111111111111
"293","class=spec_prior","health=priority","housing=critical","parents=pretentious",0.0217592592592593
"294","class=spec_prior","health=priority","housing=critical","social=nonprob",0.0240740740740741
"295","class=spec_prior","health=priority","housing=critical","social=problematic",0.0240740740740741
"296","class=spec_prior","health=priority","housing=critical","social=slightly_prob",0.0240740740740741
"297","class=spec_prior","health=priority","housing=less_conv","parents=great_pret",0.0324074074074074
"298","class=spec_prior","health=priority","housing=less_conv","parents=pretentious",0.0199074074074074
"299","class=spec_prior","health=priority","housing=less_conv","social=nonprob",0.0216049382716049
"300","class=spec_prior","health=priority","housing=less_conv","social=problematic",0.0216049382716049
"301","class=spec_prior","health=priority","housing=less_conv","social=slightly_prob",0.0216049382716049
"302","class=spec_prior","health=priority","parents=great_pret","social=nonprob",0.031712962962963
"303","class=spec_prior","health=priority","parents=great_pret","social=problematic",0.031712962962963
"304","class=spec_prior","health=priority","parents=great_pret","social=slightly_prob",0.031712962962963
"305","class=spec_prior","health=priority","parents=pretentious","social=nonprob",0.0195216049382716
"306","class=spec_prior","health=priority","parents=pretentious","social=problematic",0.0195216049382716
"307","class=spec_prior","health=priority","parents=pretentious","social=slightly_prob",0.0195216049382716
"308","class=spec_prior","health=recommended","housing=critical","parents=great_pret",0.0259259259259259
"309","class=spec_prior","health=recommended","housing=critical","social=problematic",0.0240740740740741
"310","class=spec_prior","health=recommended","parents=great_pret","social=problematic",0.031712962962963
"311","finance=convenient","health=not_recom","housing=convenient","parents=great_pret",0.0185185185185185
"312","finance=convenient","health=not_recom","housing=convenient","parents=pretentious",0.0185185185185185
"313","finance=convenient","health=not_recom","housing=convenient","parents=usual",0.0185185185185185
"314","finance=convenient","health=not_recom","housing=convenient","social=nonprob",0.0185185185185185
"315","finance=convenient","health=not_recom","housing=convenient","social=problematic",0.0185185185185185
"316","finance=convenient","health=not_recom","housing=convenient","social=slightly_prob",0.0185185185185185
"317","finance=convenient","health=not_recom","housing=critical","parents=great_pret",0.0185185185185185
"318","finance=convenient","health=not_recom","housing=critical","parents=pretentious",0.0185185185185185
"319","finance=convenient","health=not_recom","housing=critical","parents=usual",0.0185185185185185
"320","finance=convenient","health=not_recom","housing=critical","social=nonprob",0.0185185185185185
"321","finance=convenient","health=not_recom","housing=critical","social=problematic",0.0185185185185185
"322","finance=convenient","health=not_recom","housing=critical","social=slightly_prob",0.0185185185185185
"323","finance=convenient","health=not_recom","housing=less_conv","parents=great_pret",0.0185185185185185
"324","finance=convenient","health=not_recom","housing=less_conv","parents=pretentious",0.0185185185185185
"325","finance=convenient","health=not_recom","housing=less_conv","parents=usual",0.0185185185185185
"326","finance=convenient","health=not_recom","housing=less_conv","social=nonprob",0.0185185185185185
"327","finance=convenient","health=not_recom","housing=less_conv","social=problematic",0.0185185185185185
"328","finance=convenient","health=not_recom","housing=less_conv","social=slightly_prob",0.0185185185185185
"329","finance=convenient","health=not_recom","parents=great_pret","social=nonprob",0.0185185185185185
"330","finance=convenient","health=not_recom","parents=great_pret","social=problematic",0.0185185185185185
"331","finance=convenient","health=not_recom","parents=great_pret","social=slightly_prob",0.0185185185185185
"332","finance=convenient","health=not_recom","parents=pretentious","social=nonprob",0.0185185185185185
"333","finance=convenient","health=not_recom","parents=pretentious","social=problematic",0.0185185185185185
"334","finance=convenient","health=not_recom","parents=pretentious","social=slightly_prob",0.0185185185185185
"335","finance=convenient","health=not_recom","parents=usual","social=nonprob",0.0185185185185185
"336","finance=convenient","health=not_recom","parents=usual","social=problematic",0.0185185185185185
"337","finance=convenient","health=not_recom","parents=usual","social=slightly_prob",0.0185185185185185
"338","finance=convenient","health=priority","housing=convenient","parents=great_pret",0.0185185185185185
"339","finance=convenient","health=priority","housing=convenient","parents=pretentious",0.0185185185185185
"340","finance=convenient","health=priority","housing=convenient","parents=usual",0.0185185185185185
"341","finance=convenient","health=priority","housing=convenient","social=nonprob",0.0185185185185185
"342","finance=convenient","health=priority","housing=convenient","social=problematic",0.0185185185185185
"343","finance=convenient","health=priority","housing=convenient","social=slightly_prob",0.0185185185185185
"344","finance=convenient","health=priority","housing=critical","parents=great_pret",0.0185185185185185
"345","finance=convenient","health=priority","housing=critical","parents=pretentious",0.0185185185185185
"346","finance=convenient","health=priority","housing=critical","parents=usual",0.0185185185185185
"347","finance=convenient","health=priority","housing=critical","social=nonprob",0.0185185185185185
"348","finance=convenient","health=priority","housing=critical","social=problematic",0.0185185185185185
"349","finance=convenient","health=priority","housing=critical","social=slightly_prob",0.0185185185185185
"350","finance=convenient","health=priority","housing=less_conv","parents=great_pret",0.0185185185185185
