"","item1","item2","support"
"182","lug_boot=med","safety=med",0.111111111111111
"183","lug_boot=small","maint=high",0.0833333333333333
"184","lug_boot=small","maint=low",0.0833333333333333
"185","lug_boot=small","maint=med",0.0833333333333333
"186","lug_boot=small","maint=vhigh",0.0833333333333333
"187","lug_boot=small","persons=2",0.111111111111111
"188","lug_boot=small","persons=4",0.111111111111111
"189","lug_boot=small","persons=more",0.111111111111111
"190","lug_boot=small","safety=high",0.111111111111111
"191","lug_boot=small","safety=low",0.111111111111111
"192","lug_boot=small","safety=med",0.111111111111111
"193","maint=high","persons=2",0.0833333333333333
"194","maint=high","persons=4",0.0833333333333333
"195","maint=high","persons=more",0.0833333333333333
"196","maint=high","safety=high",0.0833333333333333
"197","maint=high","safety=low",0.0833333333333333
"198","maint=high","safety=med",0.0833333333333333
"199","maint=low","persons=2",0.0833333333333333
"200","maint=low","persons=4",0.0833333333333333
"201","maint=low","persons=more",0.0833333333333333
"202","maint=low","safety=high",0.0833333333333333
"203","maint=low","safety=low",0.0833333333333333
"204","maint=low","safety=med",0.0833333333333333
"205","maint=med","persons=2",0.0833333333333333
"206","maint=med","persons=4",0.0833333333333333
"207","maint=med","persons=more",0.0833333333333333
"208","maint=med","safety=high",0.0833333333333333
"209","maint=med","safety=low",0.0833333333333333
"210","maint=med","safety=med",0.0833333333333333
"211","maint=vhigh","persons=2",0.0833333333333333
"212","maint=vhigh","persons=4",0.0833333333333333
"213","maint=vhigh","persons=more",0.0833333333333333
"214","maint=vhigh","safety=high",0.0833333333333333
"215","maint=vhigh","safety=low",0.0833333333333333
"216","maint=vhigh","safety=med",0.0833333333333333
"217","persons=2","safety=high",0.111111111111111
"218","persons=2","safety=low",0.111111111111111
"219","persons=2","safety=med",0.111111111111111
"220","persons=4","safety=high",0.111111111111111
"221","persons=4","safety=low",0.111111111111111
"222","persons=4","safety=med",0.111111111111111
"223","persons=more","safety=high",0.111111111111111
"224","persons=more","safety=low",0.111111111111111
"225","persons=more","safety=med",0.111111111111111
