"","item1","item2","item3","support"
"65","class=priority","finance=convenient","housing=critical",0.0483024691358025
"66","class=priority","finance=convenient","housing=less_conv",0.053858024691358
"67","class=priority","finance=convenient","parents=great_pret",0.0395061728395062
"68","class=priority","finance=convenient","parents=pretentious",0.0592592592592593
"69","class=priority","finance=convenient","parents=usual",0.0743827160493827
"70","class=priority","finance=convenient","social=nonprob",0.0608024691358025
"71","class=priority","finance=convenient","social=problematic",0.0515432098765432
"72","class=priority","finance=convenient","social=slightly_prob",0.0608024691358025
"73","class=priority","finance=inconv","form=complete",0.0421296296296296
"74","class=priority","finance=inconv","form=completed",0.0407407407407407
"75","class=priority","finance=inconv","form=foster",0.0351851851851852
"76","class=priority","finance=inconv","form=incomplete",0.037962962962963
"77","class=priority","finance=inconv","has_nurs=critical",0.0141975308641975
"78","class=priority","finance=inconv","has_nurs=improper",0.0330246913580247
"79","class=priority","finance=inconv","has_nurs=less_proper",0.0518518518518519
"80","class=priority","finance=inconv","has_nurs=proper",0.0518518518518519
"81","class=priority","finance=inconv","has_nurs=very_crit",0.00509259259259259
"82","class=priority","finance=inconv","health=not_recom",0
"83","class=priority","finance=inconv","health=priority",0.0657407407407407
"84","class=priority","finance=inconv","health=recommended",0.0902777777777778
"85","class=priority","finance=inconv","housing=convenient",0.053858024691358
"86","class=priority","finance=inconv","housing=critical",0.0483024691358025
"87","class=priority","finance=inconv","housing=less_conv",0.053858024691358
"88","class=priority","finance=inconv","parents=great_pret",0.0266975308641975
"89","class=priority","finance=inconv","parents=pretentious",0.0552469135802469
"90","class=priority","finance=inconv","parents=usual",0.0740740740740741
"91","class=priority","finance=inconv","social=nonprob",0.0560956790123457
"92","class=priority","finance=inconv","social=problematic",0.0438271604938272
"93","class=priority","finance=inconv","social=slightly_prob",0.0560956790123457
"94","class=priority","health=recommended","housing=convenient",0.0669753086419753
"95","class=priority","health=recommended","housing=critical",0.0577160493827161
"96","class=priority","health=recommended","housing=less_conv",0.0614197530864198
"97","class=priority","health=recommended","parents=great_pret",0.0502314814814815
"98","class=priority","health=recommended","parents=pretentious",0.0619598765432099
"99","class=priority","health=recommended","parents=usual",0.0739197530864198
"100","class=priority","health=recommended","social=nonprob",0.069212962962963
"101","class=priority","health=recommended","social=problematic",0.0476851851851852
"102","class=priority","health=recommended","social=slightly_prob",0.069212962962963
"103","class=spec_prior","finance=inconv","form=complete",0.0373456790123457
"104","class=spec_prior","finance=inconv","form=completed",0.0395061728395062
"105","class=spec_prior","finance=inconv","form=foster",0.0481481481481481
"106","class=spec_prior","finance=inconv","form=incomplete",0.0438271604938272
"107","class=spec_prior","finance=inconv","has_nurs=critical",0.0524691358024691
"108","class=spec_prior","finance=inconv","has_nurs=improper",0.0319444444444444
"109","class=spec_prior","finance=inconv","has_nurs=less_proper",0.0114197530864198
"110","class=spec_prior","finance=inconv","has_nurs=proper",0.0114197530864198
"111","class=spec_prior","finance=inconv","has_nurs=very_crit",0.0615740740740741
"112","class=spec_prior","finance=inconv","health=not_recom",0
"113","class=spec_prior","finance=inconv","health=priority",0.100925925925926
"114","class=spec_prior","finance=inconv","health=recommended",0.0679012345679012
"115","class=spec_prior","finance=inconv","housing=convenient",0.0533950617283951
"116","class=spec_prior","finance=inconv","housing=critical",0.062037037037037
"117","class=spec_prior","finance=inconv","housing=less_conv",0.0533950617283951
"118","class=spec_prior","finance=inconv","parents=great_pret",0.0844135802469136
"119","class=spec_prior","finance=inconv","parents=pretentious",0.0524691358024691
"120","class=spec_prior","finance=inconv","parents=usual",0.0319444444444444
"121","class=spec_prior","finance=inconv","social=nonprob",0.0507716049382716
"122","class=spec_prior","finance=inconv","social=problematic",0.067283950617284
"123","class=spec_prior","finance=inconv","social=slightly_prob",0.0507716049382716
"124","class=spec_prior","health=priority","housing=convenient",0.0532407407407407
"125","class=spec_prior","health=priority","housing=critical",0.0722222222222222
"126","class=spec_prior","health=priority","housing=less_conv",0.0648148148148148
"127","class=spec_prior","health=priority","parents=great_pret",0.0951388888888889
"128","class=spec_prior","health=priority","parents=pretentious",0.0585648148148148
"129","class=spec_prior","health=priority","parents=usual",0.0365740740740741
"130","class=spec_prior","health=priority","social=nonprob",0.0634259259259259
"131","class=spec_prior","health=priority","social=problematic",0.0634259259259259
"132","class=spec_prior","health=priority","social=slightly_prob",0.0634259259259259
"133","class=spec_prior","parents=great_pret","social=nonprob",0.0462962962962963
"134","class=spec_prior","parents=great_pret","social=problematic",0.0634259259259259
"135","class=spec_prior","parents=great_pret","social=slightly_prob",0.0462962962962963
"136","finance=convenient","health=not_recom","housing=convenient",0.0555555555555556
"137","finance=convenient","health=not_recom","housing=critical",0.0555555555555556
"138","finance=convenient","health=not_recom","housing=less_conv",0.0555555555555556
"139","finance=convenient","health=not_recom","parents=great_pret",0.0555555555555556
"140","finance=convenient","health=not_recom","parents=pretentious",0.0555555555555556
"141","finance=convenient","health=not_recom","parents=usual",0.0555555555555556
"142","finance=convenient","health=not_recom","social=nonprob",0.0555555555555556
"143","finance=convenient","health=not_recom","social=problematic",0.0555555555555556
"144","finance=convenient","health=not_recom","social=slightly_prob",0.0555555555555556
"145","finance=convenient","health=priority","housing=convenient",0.0555555555555556
"146","finance=convenient","health=priority","housing=critical",0.0555555555555556
"147","finance=convenient","health=priority","housing=less_conv",0.0555555555555556
"148","finance=convenient","health=priority","parents=great_pret",0.0555555555555556
"149","finance=convenient","health=priority","parents=pretentious",0.0555555555555556
"150","finance=convenient","health=priority","parents=usual",0.0555555555555556
"151","finance=convenient","health=priority","social=nonprob",0.0555555555555556
"152","finance=convenient","health=priority","social=problematic",0.0555555555555556
"153","finance=convenient","health=priority","social=slightly_prob",0.0555555555555556
"154","finance=convenient","health=recommended","housing=convenient",0.0555555555555556
"155","finance=convenient","health=recommended","housing=critical",0.0555555555555556
"156","finance=convenient","health=recommended","housing=less_conv",0.0555555555555556
"157","finance=convenient","health=recommended","parents=great_pret",0.0555555555555556
"158","finance=convenient","health=recommended","parents=pretentious",0.0555555555555556
"159","finance=convenient","health=recommended","parents=usual",0.0555555555555556
"160","finance=convenient","health=recommended","social=nonprob",0.0555555555555556
"161","finance=convenient","health=recommended","social=problematic",0.0555555555555556
"162","finance=convenient","health=recommended","social=slightly_prob",0.0555555555555556
"163","finance=convenient","housing=convenient","parents=great_pret",0.0555555555555556
"164","finance=convenient","housing=convenient","parents=pretentious",0.0555555555555556
"165","finance=convenient","housing=convenient","parents=usual",0.0555555555555556
"166","finance=convenient","housing=convenient","social=nonprob",0.0555555555555556
"167","finance=convenient","housing=convenient","social=problematic",0.0555555555555556
"168","finance=convenient","housing=convenient","social=slightly_prob",0.0555555555555556
"169","finance=convenient","housing=critical","parents=great_pret",0.0555555555555556
"170","finance=convenient","housing=critical","parents=pretentious",0.0555555555555556
"171","finance=convenient","housing=critical","parents=usual",0.0555555555555556
"172","finance=convenient","housing=critical","social=nonprob",0.0555555555555556
"173","finance=convenient","housing=critical","social=problematic",0.0555555555555556
"174","finance=convenient","housing=critical","social=slightly_prob",0.0555555555555556
"175","finance=convenient","housing=less_conv","parents=great_pret",0.0555555555555556
"176","finance=convenient","housing=less_conv","parents=pretentious",0.0555555555555556
"177","finance=convenient","housing=less_conv","parents=usual",0.0555555555555556
"178","finance=convenient","housing=less_conv","social=nonprob",0.0555555555555556
"179","finance=convenient","housing=less_conv","social=problematic",0.0555555555555556
"180","finance=convenient","housing=less_conv","social=slightly_prob",0.0555555555555556
"181","finance=convenient","parents=great_pret","social=nonprob",0.0555555555555556
"182","finance=convenient","parents=great_pret","social=problematic",0.0555555555555556
"183","finance=convenient","parents=great_pret","social=slightly_prob",0.0555555555555556
"184","finance=convenient","parents=pretentious","social=nonprob",0.0555555555555556
"185","finance=convenient","parents=pretentious","social=problematic",0.0555555555555556
"186","finance=convenient","parents=pretentious","social=slightly_prob",0.0555555555555556
"187","finance=convenient","parents=usual","social=nonprob",0.0555555555555556
"188","finance=convenient","parents=usual","social=problematic",0.0555555555555556
"189","finance=convenient","parents=usual","social=slightly_prob",0.0555555555555556
"190","finance=inconv","health=not_recom","housing=convenient",0.0555555555555556
"191","finance=inconv","health=not_recom","housing=critical",0.0555555555555556
"192","finance=inconv","health=not_recom","housing=less_conv",0.0555555555555556
"193","finance=inconv","health=not_recom","parents=great_pret",0.0555555555555556
"194","finance=inconv","health=not_recom","parents=pretentious",0.0555555555555556
"195","finance=inconv","health=not_recom","parents=usual",0.0555555555555556
"196","finance=inconv","health=not_recom","social=nonprob",0.0555555555555556
"197","finance=inconv","health=not_recom","social=problematic",0.0555555555555556
"198","finance=inconv","health=not_recom","social=slightly_prob",0.0555555555555556
"199","finance=inconv","health=priority","housing=convenient",0.0555555555555556
"200","finance=inconv","health=priority","housing=critical",0.0555555555555556
"201","finance=inconv","health=priority","housing=less_conv",0.0555555555555556
"202","finance=inconv","health=priority","parents=great_pret",0.0555555555555556
"203","finance=inconv","health=priority","parents=pretentious",0.0555555555555556
"204","finance=inconv","health=priority","parents=usual",0.0555555555555556
"205","finance=inconv","health=priority","social=nonprob",0.0555555555555556
"206","finance=inconv","health=priority","social=problematic",0.0555555555555556
"207","finance=inconv","health=priority","social=slightly_prob",0.0555555555555556
"208","finance=inconv","health=recommended","housing=convenient",0.0555555555555556
"209","finance=inconv","health=recommended","housing=critical",0.0555555555555556
"210","finance=inconv","health=recommended","housing=less_conv",0.0555555555555556
"211","finance=inconv","health=recommended","parents=great_pret",0.0555555555555556
"212","finance=inconv","health=recommended","parents=pretentious",0.0555555555555556
"213","finance=inconv","health=recommended","parents=usual",0.0555555555555556
"214","finance=inconv","health=recommended","social=nonprob",0.0555555555555556
"215","finance=inconv","health=recommended","social=problematic",0.0555555555555556
"216","finance=inconv","health=recommended","social=slightly_prob",0.0555555555555556
"217","finance=inconv","housing=convenient","parents=great_pret",0.0555555555555556
"218","finance=inconv","housing=convenient","parents=pretentious",0.0555555555555556
"219","finance=inconv","housing=convenient","parents=usual",0.0555555555555556
"220","finance=inconv","housing=convenient","social=nonprob",0.0555555555555556
"221","finance=inconv","housing=convenient","social=problematic",0.0555555555555556
"222","finance=inconv","housing=convenient","social=slightly_prob",0.0555555555555556
"223","finance=inconv","housing=critical","parents=great_pret",0.0555555555555556
"224","finance=inconv","housing=critical","parents=pretentious",0.0555555555555556
"225","finance=inconv","housing=critical","parents=usual",0.0555555555555556
"226","finance=inconv","housing=critical","social=nonprob",0.0555555555555556
"227","finance=inconv","housing=critical","social=problematic",0.0555555555555556
"228","finance=inconv","housing=critical","social=slightly_prob",0.0555555555555556
"229","finance=inconv","housing=less_conv","parents=great_pret",0.0555555555555556
"230","finance=inconv","housing=less_conv","parents=pretentious",0.0555555555555556
"231","finance=inconv","housing=less_conv","parents=usual",0.0555555555555556
"232","finance=inconv","housing=less_conv","social=nonprob",0.0555555555555556
"233","finance=inconv","housing=less_conv","social=problematic",0.0555555555555556
"234","finance=inconv","housing=less_conv","social=slightly_prob",0.0555555555555556
"235","finance=inconv","parents=great_pret","social=nonprob",0.0555555555555556
"236","finance=inconv","parents=great_pret","social=problematic",0.0555555555555556
"237","finance=inconv","parents=great_pret","social=slightly_prob",0.0555555555555556
"238","finance=inconv","parents=pretentious","social=nonprob",0.0555555555555556
"239","finance=inconv","parents=pretentious","social=problematic",0.0555555555555556
"240","finance=inconv","parents=pretentious","social=slightly_prob",0.0555555555555556
"241","finance=inconv","parents=usual","social=nonprob",0.0555555555555556
"242","finance=inconv","parents=usual","social=problematic",0.0555555555555556
"243","finance=inconv","parents=usual","social=slightly_prob",0.0555555555555556
