"","rules","support","lift"
"100","wife.edu=4 => husband.edu=4,media.expo=0,wife.working=1","0.257976917854718","1.48558446418477"
"101","husband.edu=4,wife.working=1 => media.expo=0,wife.edu=4","0.257976917854718","1.45875031273455"
"102","media.expo=0,wife.edu=4 => husband.edu=4,wife.working=1","0.257976917854718","1.45875031273455"
"103","children=0,husband.edu=4,media.expo=0 => wife.edu=4","0.256619144602851","1.63003536465408"
"104","wife.edu=4 => children=0,husband.edu=4,media.expo=0","0.256619144602851","1.63003536465408"
"105","children=0,husband.edu=4 => media.expo=0,wife.edu=4","0.256619144602851","1.60911029807009"
"106","media.expo=0,wife.edu=4 => children=0,husband.edu=4","0.256619144602851","1.60911029807009"
"107","children=0,wife.edu=4 => husband.edu=4,media.expo=0","0.256619144602851","1.59848073792729"
"108","husband.edu=4,media.expo=0 => children=0,wife.edu=4","0.256619144602851","1.59848073792729"
"109","children=0,media.expo=0,wife.edu=4 => husband.edu=4","0.256619144602851","1.5679700370313"
"110","husband.edu=4 => children=0,media.expo=0,wife.edu=4","0.256619144602851","1.5679700370313"
"111","husband.edu=4,stand.living=4 => wife.edu=4","0.253903598099117","1.83609518730836"
"112","wife.edu=4 => husband.edu=4,stand.living=4","0.253903598099117","1.83609518730836"
"113","stand.living=4,wife.edu=4 => husband.edu=4","0.253903598099117","1.58754978185318"
"114","husband.edu=4 => stand.living=4,wife.edu=4","0.253903598099117","1.58754978185318"
"115","husband.edu=4,wife.edu=4 => stand.living=4","0.253903598099117","1.48053728070175"
"116","stand.living=4 => husband.edu=4,wife.edu=4","0.253903598099117","1.48053728070175"
"117","husband.edu=4,media.expo=0,stand.living=4 => wife.edu=4","0.252545824847251","1.86208583953512"
"118","wife.edu=4 => husband.edu=4,media.expo=0,stand.living=4","0.252545824847251","1.86208583953512"
"119","husband.edu=4,stand.living=4 => media.expo=0,wife.edu=4","0.252545824847251","1.84546679240199"
"120","media.expo=0,wife.edu=4 => husband.edu=4,stand.living=4","0.252545824847251","1.84546679240199"
"121","husband.edu=4,media.expo=0 => stand.living=4,wife.edu=4","0.252545824847251","1.6260883499813"
"122","stand.living=4,wife.edu=4 => husband.edu=4,media.expo=0","0.252545824847251","1.6260883499813"
"123","media.expo=0,stand.living=4,wife.edu=4 => husband.edu=4","0.252545824847251","1.58728448275862"
"124","husband.edu=4 => media.expo=0,stand.living=4,wife.edu=4","0.252545824847251","1.58728448275862"
"125","husband.edu=4,wife.edu=4 => media.expo=0,stand.living=4","0.252545824847251","1.51242050874404"
"126","media.expo=0,stand.living=4 => husband.edu=4,wife.edu=4","0.252545824847251","1.51242050874404"
"127","husband.edu=4,media.expo=0,wife.edu=4 => stand.living=4","0.252545824847251","1.48904324007044"
"128","stand.living=4 => husband.edu=4,media.expo=0,wife.edu=4","0.252545824847251","1.48904324007044"
"129","media.expo=0,wife.age=1 => stand.living=4","0.252545824847251","1.28795058385514"
"130","stand.living=4 => media.expo=0,wife.age=1","0.252545824847251","1.28795058385514"
