"","rules","support","confidence"
"38","wife.edu=4,wife.religion=1 => media.expo=0","0.291921249151392","0.990783410138249"
"39","children=0,husband.edu=4,wife.working=1 => media.expo=0","0.289884589273591","0.981609195402299"
"40","children=0,wife.age=0,wife.working=1 => wife.religion=1","0.289884589273591","0.906581740976645"
"41","husband.occu=1 => media.expo=0","0.287169042769857","0.970183486238532"
"42","contraceptive.method=3,wife.religion=1 => media.expo=0","0.285132382892057","0.950226244343891"
"43","children=0,stand.living=4 => media.expo=0","0.283095723014257","0.974299065420561"
"44","husband.occu=3,wife.working=1 => media.expo=0","0.280380176510523","0.911699779249448"
"45","husband.occu=3,wife.working=1 => wife.religion=1","0.279022403258656","0.907284768211921"
"46","husband.edu=4,wife.age=1 => media.expo=0","0.278343516632722","0.966981132075472"
"47","stand.living=3 => media.expo=0","0.277664630006789","0.948955916473318"
"48","children=0,wife.age=0,wife.religion=1,wife.working=1 => media.expo=0","0.276306856754922","0.953161592505855"
"49","children=0,media.expo=0,wife.age=0,wife.working=1 => wife.religion=1","0.276306856754922","0.902439024390244"
"50","wife.edu=4,wife.religion=1 => husband.edu=4","0.274949083503055","0.933179723502304"
"51","wife.edu=4,wife.working=1 => media.expo=0","0.273591310251188","0.99017199017199"
"52","husband.edu=4,wife.edu=4,wife.religion=1 => media.expo=0","0.272233536999321","0.990123456790124"
"53","media.expo=0,wife.edu=4,wife.religion=1 => husband.edu=4","0.272233536999321","0.932558139534884"
"54","wife.edu=4,wife.religion=1 => husband.edu=4,media.expo=0","0.272233536999321","0.923963133640553"
"55","children=0,husband.edu=4,wife.age=0 => media.expo=0","0.271554650373388","0.97799511002445"
"56","husband.occu=1 => husband.edu=4","0.270875763747454","0.915137614678899"
"57","husband.edu=4,wife.age=0,wife.religion=1 => media.expo=0","0.269517990495587","0.970660146699266"
"58","children=0,wife.edu=4 => media.expo=0","0.26816021724372","0.989974937343358"
"59","wife.edu=3 => media.expo=0","0.26612355736592","0.95609756097561"
"60","children=0,contraceptive.method=1 => media.expo=0","0.26612355736592","0.928909952606635"
"61","husband.occu=2 => media.expo=0","0.264086897488119","0.915294117647059"
"62","husband.edu=4,husband.occu=1 => media.expo=0","0.263408010862186","0.972431077694236"
"63","husband.occu=1,media.expo=0 => husband.edu=4","0.263408010862186","0.91725768321513"
"64","stand.living=4,wife.edu=4 => media.expo=0","0.260692464358452","0.994818652849741"
"65","wife.edu=4,wife.working=1 => husband.edu=4","0.260692464358452","0.943488943488943"
"66","children=0,wife.edu=4 => husband.edu=4","0.259334691106585","0.957393483709273"
"67","contraceptive.method=3,wife.working=1 => media.expo=0","0.258655804480652","0.950124688279302"
"68","husband.edu=4,wife.edu=4,wife.working=1 => media.expo=0","0.257976917854718","0.989583333333333"
"69","media.expo=0,wife.edu=4,wife.working=1 => husband.edu=4","0.257976917854718","0.942928039702233"
"70","wife.edu=4,wife.working=1 => husband.edu=4,media.expo=0","0.257976917854718","0.933660933660934"
"71","children=0,husband.edu=4,wife.edu=4 => media.expo=0","0.256619144602851","0.989528795811518"
"72","children=0,media.expo=0,wife.edu=4 => husband.edu=4","0.256619144602851","0.956962025316456"
"73","children=0,wife.edu=4 => husband.edu=4,media.expo=0","0.256619144602851","0.947368421052632"
"74","husband.edu=4,stand.living=4,wife.religion=1 => media.expo=0","0.255261371350984","0.976623376623377"
"75","stand.living=4,wife.religion=1,wife.working=1 => media.expo=0","0.255261371350984","0.969072164948453"
"76","stand.living=4,wife.edu=4 => husband.edu=4","0.253903598099117","0.968911917098445"
"77","husband.occu=3,wife.religion=1,wife.working=1 => media.expo=0","0.253224711473184","0.907542579075426"
"78","husband.occu=3,media.expo=0,wife.working=1 => wife.religion=1","0.253224711473184","0.903147699757869"
"79","husband.edu=4,stand.living=4,wife.edu=4 => media.expo=0","0.252545824847251","0.994652406417112"
"80","stand.living=4,wife.age=1 => media.expo=0","0.252545824847251","0.971279373368146"
"81","media.expo=0,stand.living=4,wife.edu=4 => husband.edu=4","0.252545824847251","0.96875"
"82","stand.living=4,wife.edu=4 => husband.edu=4,media.expo=0","0.252545824847251","0.963730569948187"
"83","stand.living=3,wife.religion=1 => media.expo=0","0.24847250509165","0.948186528497409"
"84","husband.edu=4,stand.living=4,wife.working=1 => media.expo=0","0.247114731839783","0.981132075471698"
"85","husband.occu=1,wife.religion=1 => media.expo=0","0.238968092328581","0.967032967032967"
"86","children=0,husband.occu=3 => media.expo=0","0.233536999321113","0.932249322493225"
"87","wife.edu=3,wife.religion=1 => media.expo=0","0.23285811269518","0.958100558659218"
"88","wife.working=0 => media.expo=0","0.232179226069246","0.926829268292683"
"89","husband.edu=4,wife.age=0,wife.working=1 => media.expo=0","0.231500339443313","0.974285714285714"
"90","children=0,husband.edu=4,wife.religion=1,wife.working=1 => media.expo=0","0.23082145281738","0.977011494252874"
"91","children=0,husband.edu=4,wife.age=0,wife.religion=1 => media.expo=0","0.230142566191446","0.974137931034483"
"92","husband.occu=3,wife.age=0 => wife.religion=1","0.230142566191446","0.952247191011236"
"93","children=0,husband.edu=4,stand.living=4 => media.expo=0","0.228784792939579","0.979651162790698"
"94","contraceptive.method=3,wife.religion=1,wife.working=1 => media.expo=0","0.228784792939579","0.949295774647887"
"95","husband.occu=3,wife.age=0 => media.expo=0","0.228784792939579","0.946629213483146"
"96","children=0,contraceptive.method=1,wife.religion=1 => media.expo=0","0.226748133061779","0.920110192837466"
"97","husband.occu=1,wife.religion=1 => husband.edu=4","0.223353699932111","0.903846153846154"
"98","contraceptive.method=1,husband.edu=4 => media.expo=0","0.220638153428377","0.961538461538461"
"99","husband.edu=3 => media.expo=0","0.220638153428377","0.923295454545454"
"100","husband.edu=3 => wife.religion=1","0.220638153428377","0.923295454545454"
"101","contraceptive.method=2 => media.expo=0","0.219280380176511","0.96996996996997"
"102","husband.occu=3,media.expo=0,wife.age=0 => wife.religion=1","0.21724372029871","0.949554896142433"
"103","husband.occu=3,wife.age=0,wife.religion=1 => media.expo=0","0.21724372029871","0.943952802359882"
"104","husband.edu=4,husband.occu=1,wife.religion=1 => media.expo=0","0.216564833672777","0.969604863221884"
"105","stand.living=3,wife.working=1 => media.expo=0","0.216564833672777","0.957957957957958"
"106","husband.occu=1,media.expo=0,wife.religion=1 => husband.edu=4","0.216564833672777","0.90625"
"107","contraceptive.method=3,wife.age=0 => media.expo=0","0.214528173794976","0.957575757575758"
"108","husband.occu=1,wife.working=1 => media.expo=0","0.213170400543109","0.966153846153846"
"109","wife.edu=4,wife.religion=1,wife.working=1 => media.expo=0","0.212491513917176","0.990506329113924"
"110","husband.edu=4,wife.age=1,wife.working=1 => media.expo=0","0.211812627291242","0.968944099378882"
"111","wife.edu=2 => wife.religion=1","0.211812627291242","0.934131736526946"
"112","children=0,stand.living=4,wife.religion=1 => media.expo=0","0.210454854039375","0.96875"
"113","husband.occu=1,wife.edu=4 => media.expo=0","0.209097080787508","0.990353697749196"
"114","wife.edu=3,wife.working=1 => media.expo=0","0.209097080787508","0.959501557632399"
"115","wife.edu=2 => media.expo=0","0.207739307535642","0.916167664670659"
"116","husband.occu=1,wife.edu=4 => husband.edu=4","0.207060420909708","0.980707395498392"
"117","husband.edu=4,husband.occu=1,wife.edu=4 => media.expo=0","0.205023761031908","0.99016393442623"
"118","husband.occu=1,media.expo=0,wife.edu=4 => husband.edu=4","0.205023761031908","0.98051948051948"
"119","husband.occu=1,wife.edu=4 => husband.edu=4,media.expo=0","0.205023761031908","0.971061093247588"
"120","stand.living=3,wife.working=1 => wife.religion=1","0.205023761031908","0.906906906906907"
"121","husband.edu=3,media.expo=0 => wife.religion=1","0.204344874405974","0.926153846153846"
"122","husband.edu=3,wife.religion=1 => media.expo=0","0.204344874405974","0.926153846153846"
"123","contraceptive.method=3,wife.age=0 => wife.religion=1","0.204344874405974","0.912121212121212"
"124","wife.age=1,wife.edu=4 => media.expo=0","0.202987101154107","0.990066225165563"
"125","children=0,contraceptive.method=3 => media.expo=0","0.202987101154107","0.952229299363057"
"126","contraceptive.method=1,wife.age=0 => media.expo=0","0.202987101154107","0.940251572327044"
"127","husband.edu=4,wife.age=1,wife.religion=1 => media.expo=0","0.202308214528174","0.970684039087948"
"128","husband.edu=4,wife.age=0,wife.religion=1,wife.working=1 => media.expo=0","0.202308214528174","0.970684039087948"
"129","children=0,husband.occu=3,wife.religion=1 => media.expo=0","0.202308214528174","0.93125"
"130","contraceptive.method=3,husband.edu=4 => media.expo=0","0.20162932790224","0.976973684210526"
"131","wife.edu=4,wife.religion=1,wife.working=1 => husband.edu=4","0.200950441276307","0.936708860759494"
"132","husband.occu=1,wife.working=1 => husband.edu=4","0.200271554650373","0.907692307692308"
"133","stand.living=4,wife.age=0 => media.expo=0","0.19959266802444","0.976744186046512"
"134","husband.edu=4,wife.edu=4,wife.religion=1,wife.working=1 => media.expo=0","0.198913781398506","0.989864864864865"
"135","media.expo=0,wife.edu=4,wife.religion=1,wife.working=1 => husband.edu=4","0.198913781398506","0.936102236421725"
"136","wife.edu=4,wife.religion=1,wife.working=1 => husband.edu=4,media.expo=0","0.198913781398506","0.927215189873418"
"137","children=0,wife.edu=4,wife.religion=1 => media.expo=0","0.198234894772573","0.989830508474576"
"138","contraceptive.method=1,wife.age=0 => wife.religion=1","0.19755600814664","0.915094339622641"
"139","children=0,husband.edu=4,wife.age=0,wife.working=1 => media.expo=0","0.196198234894773","0.979661016949153"
"140","stand.living=3,wife.religion=1,wife.working=1 => media.expo=0","0.195519348268839","0.95364238410596"
"141","media.expo=0,stand.living=3,wife.working=1 => wife.religion=1","0.195519348268839","0.90282131661442"
"142","husband.occu=1,stand.living=4 => media.expo=0","0.194840461642906","0.979522184300341"
"143","husband.edu=4,stand.living=4,wife.age=1 => media.expo=0","0.194840461642906","0.979522184300341"
"144","contraceptive.method=3,wife.age=0,wife.religion=1 => media.expo=0","0.194840461642906","0.953488372093023"
"145","contraceptive.method=3,media.expo=0,wife.age=0 => wife.religion=1","0.194840461642906","0.908227848101266"
"146","husband.edu=4,husband.occu=1,wife.working=1 => media.expo=0","0.194161575016972","0.969491525423729"
"147","media.expo=0,wife.edu=2 => wife.religion=1","0.194161575016972","0.934640522875817"
"148","wife.edu=2,wife.religion=1 => media.expo=0","0.194161575016972","0.916666666666667"
"149","husband.occu=1,media.expo=0,wife.working=1 => husband.edu=4","0.194161575016972","0.910828025477707"
"150","children=0,stand.living=4,wife.working=1 => media.expo=0","0.193482688391039","0.979381443298969"
"151","wife.age=1,wife.edu=4 => husband.edu=4","0.193482688391039","0.943708609271523"
"152","husband.occu=2,wife.working=1 => media.expo=0","0.192124915139172","0.912903225806452"
"153","husband.edu=4,wife.age=1,wife.edu=4 => media.expo=0","0.191446028513238","0.989473684210526"
"154","children=0,wife.edu=4,wife.religion=1 => husband.edu=4","0.191446028513238","0.95593220338983"
"155","media.expo=0,wife.age=1,wife.edu=4 => husband.edu=4","0.191446028513238","0.94314381270903"
"156","wife.age=1,wife.edu=4 => husband.edu=4,media.expo=0","0.191446028513238","0.933774834437086"
"157","children=1,husband.edu=4 => media.expo=0","0.190767141887305","0.959044368600683"
"158","children=0,husband.edu=4,wife.edu=4,wife.religion=1 => media.expo=0","0.189409368635438","0.98936170212766"
"159","children=0,media.expo=0,wife.edu=4,wife.religion=1 => husband.edu=4","0.189409368635438","0.955479452054795"
"160","husband.occu=1,stand.living=4 => husband.edu=4","0.189409368635438","0.95221843003413"
"161","children=0,wife.edu=4,wife.religion=1 => husband.edu=4,media.expo=0","0.189409368635438","0.945762711864407"
"162","stand.living=4,wife.age=1,wife.working=1 => media.expo=0","0.187372708757637","0.971830985915493"
"163","wife.religion=1,wife.working=0 => media.expo=0","0.186693822131704","0.922818791946309"
"164","husband.edu=4,husband.occu=1,stand.living=4 => media.expo=0","0.186014935505771","0.982078853046595"
"165","husband.edu=4,stand.living=4,wife.religion=1,wife.working=1 => media.expo=0","0.186014935505771","0.97508896797153"
"166","husband.occu=1,media.expo=0,stand.living=4 => husband.edu=4","0.186014935505771","0.954703832752613"
"167","husband.occu=1,stand.living=4 => husband.edu=4,media.expo=0","0.186014935505771","0.935153583617747"
"168","stand.living=4,wife.edu=4,wife.religion=1 => media.expo=0","0.184657162253904","0.992700729927007"
"169","wife.age=0,wife.edu=4 => media.expo=0","0.184657162253904","0.989090909090909"
"170","contraceptive.method=1,wife.age=0,wife.religion=1 => media.expo=0","0.184657162253904","0.934707903780069"
"171","contraceptive.method=1,media.expo=0,wife.age=0 => wife.religion=1","0.184657162253904","0.909698996655518"
"172","children=0,contraceptive.method=1,wife.working=1 => media.expo=0","0.18397827562797","0.93127147766323"
"173","husband.occu=3,wife.age=0,wife.working=1 => media.expo=0","0.183299389002037","0.950704225352113"
"174","husband.occu=3,wife.age=0,wife.working=1 => wife.religion=1","0.183299389002037","0.950704225352113"
"175","stand.living=4,wife.edu=4,wife.working=1 => media.expo=0","0.18194161575017","0.996282527881041"
"176","stand.living=4,wife.age=1,wife.religion=1 => media.expo=0","0.181262729124236","0.963898916967509"
"177","contraceptive.method=1,husband.edu=4,wife.religion=1 => media.expo=0","0.181262729124236","0.960431654676259"
"178","wife.edu=3,wife.religion=1,wife.working=1 => media.expo=0","0.181262729124236","0.956989247311828"
"179","children=0,husband.occu=3,wife.age=0 => media.expo=0","0.181262729124236","0.946808510638298"
"180","children=0,husband.occu=3,wife.age=0 => wife.religion=1","0.181262729124236","0.946808510638298"
"181","children=0,wife.edu=4,wife.working=1 => media.expo=0","0.179904955872369","0.99250936329588"
"182","children=0,husband.occu=1 => media.expo=0","0.179904955872369","0.985130111524164"
"183","husband.occu=1,wife.religion=1,wife.working=1 => media.expo=0","0.179904955872369","0.963636363636364"
"184","stand.living=4,wife.edu=4,wife.religion=1 => husband.edu=4","0.179226069246436","0.963503649635036"
"185","children=0,contraceptive.method=1,wife.age=0 => media.expo=0","0.178547182620502","0.956363636363636"
"186","children=0,husband.occu=3,wife.working=1 => media.expo=0","0.178547182620502","0.942652329749104"
"187","husband.edu=4,stand.living=4,wife.edu=4,wife.religion=1 => media.expo=0","0.177868295994569","0.992424242424243"
"188","husband.edu=4,husband.occu=3 => media.expo=0","0.177868295994569","0.963235294117647"
"189","media.expo=0,stand.living=4,wife.edu=4,wife.religion=1 => husband.edu=4","0.177868295994569","0.963235294117647"
"190","stand.living=4,wife.edu=4,wife.religion=1 => husband.edu=4,media.expo=0","0.177868295994569","0.956204379562044"
"191","stand.living=4,wife.edu=4,wife.working=1 => husband.edu=4","0.176510522742702","0.966542750929368"
"192","husband.edu=4,stand.living=4,wife.edu=4,wife.working=1 => media.expo=0","0.175831636116768","0.996153846153846"
"193","media.expo=0,stand.living=4,wife.edu=4,wife.working=1 => husband.edu=4","0.175831636116768","0.966417910447761"
"194","stand.living=4,wife.edu=4,wife.working=1 => husband.edu=4,media.expo=0","0.175831636116768","0.962825278810409"
"195","wife.age=0,wife.edu=4 => husband.edu=4","0.175831636116768","0.941818181818182"
"196","children=0,husband.occu=1 => husband.edu=4","0.175152749490835","0.95910780669145"
"197","children=0,stand.living=4,wife.edu=4 => media.expo=0","0.174473862864902","0.992277992277992"
"198","husband.edu=4,stand.living=3 => media.expo=0","0.174473862864902","0.988461538461539"
"199","husband.edu=4,wife.age=0,wife.edu=4 => media.expo=0","0.173794976238968","0.988416988416988"
"200","children=0,wife.edu=4,wife.working=1 => husband.edu=4","0.173794976238968","0.958801498127341"
"201","contraceptive.method=3,wife.age=0,wife.working=1 => media.expo=0","0.173794976238968","0.951672862453532"
"202","husband.occu=3,media.expo=0,wife.age=0,wife.working=1 => wife.religion=1","0.173794976238968","0.948148148148148"
"203","husband.occu=3,wife.age=0,wife.religion=1,wife.working=1 => media.expo=0","0.173794976238968","0.948148148148148"
"204","media.expo=0,wife.age=0,wife.edu=4 => husband.edu=4","0.173794976238968","0.941176470588235"
"205","wife.age=0,wife.edu=4 => husband.edu=4,media.expo=0","0.173794976238968","0.930909090909091"
"206","husband.occu=3,wife.age=0,wife.working=1 => media.expo=0,wife.religion=1","0.173794976238968","0.901408450704225"
"207","children=0,stand.living=4,wife.edu=4 => husband.edu=4","0.173116089613035","0.984555984555985"
"208","children=0,stand.living=3 => media.expo=0","0.173116089613035","0.965909090909091"
"209","children=0,wife.age=1 => media.expo=0","0.173116089613035","0.923913043478261"
"210","children=0,husband.edu=4,wife.edu=4,wife.working=1 => media.expo=0","0.172437202987101","0.9921875"
"211","children=0,husband.edu=4,husband.occu=1 => media.expo=0","0.172437202987101","0.984496124031008"
"212","children=0,husband.occu=1,media.expo=0 => husband.edu=4","0.172437202987101","0.958490566037736"
"213","children=0,media.expo=0,wife.edu=4,wife.working=1 => husband.edu=4","0.172437202987101","0.958490566037736"
"214","children=0,wife.edu=4,wife.working=1 => husband.edu=4,media.expo=0","0.172437202987101","0.951310861423221"
"215","children=0,husband.occu=1 => husband.edu=4,media.expo=0","0.172437202987101","0.944237918215613"
"216","children=0,husband.edu=4,stand.living=4,wife.edu=4 => media.expo=0","0.171758316361168","0.992156862745098"
"217","children=0,media.expo=0,stand.living=4,wife.edu=4 => husband.edu=4","0.171758316361168","0.984435797665369"
"218","children=0,stand.living=4,wife.edu=4 => husband.edu=4,media.expo=0","0.171758316361168","0.976833976833977"
"219","children=0,husband.occu=3,media.expo=0,wife.age=0 => wife.religion=1","0.171079429735234","0.943820224719101"
"220","children=0,husband.occu=3,wife.age=0,wife.religion=1 => media.expo=0","0.171079429735234","0.943820224719101"
"221","contraceptive.method=2,husband.edu=4 => media.expo=0","0.170400543109301","0.976653696498054"
"222","children=0,contraceptive.method=1,husband.edu=4 => media.expo=0","0.169721656483367","0.968992248062016"
"223","contraceptive.method=3,wife.age=0,wife.working=1 => wife.religion=1","0.169721656483367","0.929368029739777"
"224","children=0,contraceptive.method=1,wife.age=0 => wife.religion=1","0.169721656483367","0.909090909090909"
"225","children=1,stand.living=4 => media.expo=0","0.169042769857434","0.97265625"
"226","children=0,contraceptive.method=3,wife.religion=1 => media.expo=0","0.169042769857434","0.950381679389313"
"227","wife.age=0,wife.edu=4 => children=0","0.169042769857434","0.905454545454545"
"228","children=0,wife.edu=3 => media.expo=0","0.1683638832315","0.964980544747082"
"229","contraceptive.method=2,wife.religion=1 => media.expo=0","0.1683638832315","0.964980544747082"
"230","husband.edu=3,wife.working=1 => wife.religion=1","0.1683638832315","0.935849056603774"
"231","children=0,wife.age=0,wife.edu=4 => media.expo=0","0.167684996605567","0.991967871485944"
"232","wife.age=0,wife.edu=3 => media.expo=0","0.167684996605567","0.96484375"
"233","media.expo=0,wife.age=0,wife.edu=4 => children=0","0.167684996605567","0.908088235294118"
"234","contraceptive.method=3,husband.edu=4,wife.religion=1 => media.expo=0","0.167006109979633","0.9800796812749"
"235","stand.living=3,wife.age=0 => media.expo=0","0.1663272233537","0.987903225806452"
"236","stand.living=4,wife.age=0,wife.religion=1 => media.expo=0","0.1663272233537","0.972222222222222"
"237","wife.edu=2,wife.working=1 => wife.religion=1","0.1663272233537","0.945945945945946"
"238","husband.edu=3,wife.working=1 => media.expo=0","0.1663272233537","0.924528301886792"
"239","children=0,stand.living=4,wife.age=0 => media.expo=0","0.165648336727766","0.976"
"240","husband.occu=1,wife.edu=4,wife.religion=1 => media.expo=0","0.164969450101833","0.991836734693878"
"241","husband.occu=1,wife.age=1 => media.expo=0","0.164969450101833","0.968127490039841"
"242","children=0,husband.edu=4,stand.living=4,wife.religion=1 => media.expo=0","0.1642905634759","0.975806451612903"
"243","husband.occu=1,wife.edu=4,wife.religion=1 => husband.edu=4","0.162932790224033","0.979591836734694"
"244","wife.edu=2,wife.working=1 => media.expo=0","0.162932790224033","0.926640926640927"
"245","husband.edu=4,husband.occu=1,wife.religion=1,wife.working=1 => media.expo=0","0.162253903598099","0.967611336032389"
"246","husband.occu=1,media.expo=0,wife.religion=1,wife.working=1 => husband.edu=4","0.162253903598099","0.90188679245283"
"247","husband.edu=4,husband.occu=1,wife.edu=4,wife.religion=1 => media.expo=0","0.161575016972166","0.991666666666667"
"248","husband.occu=1,media.expo=0,wife.edu=4,wife.religion=1 => husband.edu=4","0.161575016972166","0.979423868312757"
"249","contraceptive.method=2,wife.working=1 => media.expo=0","0.161575016972166","0.975409836065574"
"250","husband.occu=1,wife.edu=4,wife.religion=1 => husband.edu=4,media.expo=0","0.161575016972166","0.971428571428571"
"251","contraceptive.method=1,stand.living=4 => media.expo=0","0.161575016972166","0.959677419354839"
"252","children=0,contraceptive.method=1,wife.age=0,wife.religion=1 => media.expo=0","0.161575016972166","0.952"
"253","children=0,contraceptive.method=1,media.expo=0,wife.age=0 => wife.religion=1","0.161575016972166","0.904942965779468"
"254","children=0,wife.age=0,wife.edu=4 => husband.edu=4","0.160896130346232","0.951807228915663"
"255","contraceptive.method=3,wife.age=0,wife.religion=1,wife.working=1 => media.expo=0","0.160896130346232","0.948"
"256","contraceptive.method=3,media.expo=0,wife.age=0,wife.working=1 => wife.religion=1","0.160896130346232","0.92578125"
"257","contraceptive.method=1,husband.occu=3 => wife.religion=1","0.160896130346232","0.918604651162791"
"258","husband.edu=4,wife.age=0,wife.edu=4 => children=0","0.160896130346232","0.915057915057915"
"259","children=0,contraceptive.method=3,wife.working=1 => media.expo=0","0.160217243720299","0.947791164658635"
"260","wife.age=0,wife.edu=3 => wife.religion=1","0.160217243720299","0.921875"
"261","stand.living=4,wife.age=1,wife.edu=4 => media.expo=0","0.159538357094365","0.995762711864407"
"262","children=0,husband.edu=4,wife.age=0,wife.edu=4 => media.expo=0","0.159538357094365","0.991561181434599"
"263","children=0,media.expo=0,wife.age=0,wife.edu=4 => husband.edu=4","0.159538357094365","0.951417004048583"
"264","children=0,contraceptive.method=3,wife.age=0 => media.expo=0","0.159538357094365","0.94758064516129"
"265","children=0,wife.working=0 => media.expo=0","0.159538357094365","0.943775100401606"
"266","children=0,wife.age=0,wife.edu=4 => husband.edu=4,media.expo=0","0.159538357094365","0.943775100401606"
"267","children=0,husband.occu=2 => media.expo=0","0.159538357094365","0.94"
"268","husband.edu=4,media.expo=0,wife.age=0,wife.edu=4 => children=0","0.159538357094365","0.91796875"
"269","husband.edu=4,wife.age=0,wife.edu=4 => children=0,media.expo=0","0.159538357094365","0.907335907335907"
"270","husband.occu=1,stand.living=4,wife.edu=4 => media.expo=0","0.158859470468432","0.995744680851064"
"271","contraceptive.method=1,husband.edu=4,wife.working=1 => media.expo=0","0.158859470468432","0.959016393442623"
"272","contraceptive.method=3,husband.edu=4,wife.working=1 => media.expo=0","0.158180583842498","0.97489539748954"
"273","husband.occu=1,stand.living=4,wife.religion=1 => media.expo=0","0.157501697216565","0.974789915966387"
"274","husband.edu=4,wife.age=1,wife.religion=1,wife.working=1 => media.expo=0","0.157501697216565","0.97071129707113"
"275","husband.occu=1,stand.living=4,wife.edu=4 => husband.edu=4","0.156822810590631","0.982978723404255"
"276","children=0,husband.edu=4,stand.living=4,wife.working=1 => media.expo=0","0.156822810590631","0.982978723404255"
"277","children=0,husband.occu=3,wife.religion=1,wife.working=1 => media.expo=0","0.156822810590631","0.939024390243902"
"278","children=0,contraceptive.method=1,wife.religion=1,wife.working=1 => media.expo=0","0.156822810590631","0.920318725099602"
"279","husband.edu=4,husband.occu=1,stand.living=4,wife.edu=4 => media.expo=0","0.156143923964698","0.995670995670996"
"280","husband.occu=1,media.expo=0,stand.living=4,wife.edu=4 => husband.edu=4","0.156143923964698","0.982905982905983"
"281","husband.occu=1,stand.living=4,wife.edu=4 => husband.edu=4,media.expo=0","0.156143923964698","0.978723404255319"
"282","children=1,husband.edu=4,wife.religion=1 => media.expo=0","0.156143923964698","0.96234309623431"
"283","husband.edu=3,media.expo=0,wife.working=1 => wife.religion=1","0.155465037338764","0.934693877551021"
"284","husband.edu=3,wife.religion=1,wife.working=1 => media.expo=0","0.155465037338764","0.923387096774194"
"285","stand.living=3,wife.age=0 => wife.religion=1","0.154786150712831","0.919354838709677"
"286","contraceptive.method=3,stand.living=4 => media.expo=0","0.154107264086897","0.978448275862069"
"287","wife.age=0,wife.edu=3,wife.religion=1 => media.expo=0","0.154107264086897","0.961864406779661"
"288","media.expo=0,wife.edu=2,wife.working=1 => wife.religion=1","0.154107264086897","0.945833333333333"
"289","wife.edu=2,wife.religion=1,wife.working=1 => media.expo=0","0.154107264086897","0.926530612244898"
"290","media.expo=0,wife.age=0,wife.edu=3 => wife.religion=1","0.154107264086897","0.919028340080972"
"291","stand.living=4,wife.age=1,wife.edu=4 => husband.edu=4","0.153428377460964","0.957627118644068"
"292","children=1,husband.edu=4,wife.working=1 => media.expo=0","0.153428377460964","0.953586497890295"
