"","rules","support","confidence"
"38","wife.edu=4,wife.religion=1 => media.expo=0","0.291921249151392","0.990783410138249"
"39","children=0,husband.edu=4,wife.working=1 => media.expo=0","0.289884589273591","0.981609195402299"
"40","children=0,wife.age=0,wife.working=1 => wife.religion=1","0.289884589273591","0.906581740976645"
"41","husband.occu=1 => media.expo=0","0.287169042769857","0.970183486238532"
"42","contraceptive.method=3,wife.religion=1 => media.expo=0","0.285132382892057","0.950226244343891"
"43","children=0,stand.living=4 => media.expo=0","0.283095723014257","0.974299065420561"
"44","husband.occu=3,wife.working=1 => media.expo=0","0.280380176510523","0.911699779249448"
"45","husband.occu=3,wife.working=1 => wife.religion=1","0.279022403258656","0.907284768211921"
"46","husband.edu=4,wife.age=1 => media.expo=0","0.278343516632722","0.966981132075472"
"47","stand.living=3 => media.expo=0","0.277664630006789","0.948955916473318"
"48","children=0,wife.age=0,wife.religion=1,wife.working=1 => media.expo=0","0.276306856754922","0.953161592505855"
"49","children=0,media.expo=0,wife.age=0,wife.working=1 => wife.religion=1","0.276306856754922","0.902439024390244"
"50","wife.edu=4,wife.religion=1 => husband.edu=4","0.274949083503055","0.933179723502304"
"51","wife.edu=4,wife.working=1 => media.expo=0","0.273591310251188","0.99017199017199"
"52","husband.edu=4,wife.edu=4,wife.religion=1 => media.expo=0","0.272233536999321","0.990123456790124"
"53","media.expo=0,wife.edu=4,wife.religion=1 => husband.edu=4","0.272233536999321","0.932558139534884"
"54","wife.edu=4,wife.religion=1 => husband.edu=4,media.expo=0","0.272233536999321","0.923963133640553"
"55","children=0,husband.edu=4,wife.age=0 => media.expo=0","0.271554650373388","0.97799511002445"
"56","husband.occu=1 => husband.edu=4","0.270875763747454","0.915137614678899"
"57","husband.edu=4,wife.age=0,wife.religion=1 => media.expo=0","0.269517990495587","0.970660146699266"
"58","children=0,wife.edu=4 => media.expo=0","0.26816021724372","0.989974937343358"
"59","wife.edu=3 => media.expo=0","0.26612355736592","0.95609756097561"
"60","children=0,contraceptive.method=1 => media.expo=0","0.26612355736592","0.928909952606635"
"61","husband.occu=2 => media.expo=0","0.264086897488119","0.915294117647059"
"62","husband.edu=4,husband.occu=1 => media.expo=0","0.263408010862186","0.972431077694236"
"63","husband.occu=1,media.expo=0 => husband.edu=4","0.263408010862186","0.91725768321513"
"64","stand.living=4,wife.edu=4 => media.expo=0","0.260692464358452","0.994818652849741"
"65","wife.edu=4,wife.working=1 => husband.edu=4","0.260692464358452","0.943488943488943"
"66","children=0,wife.edu=4 => husband.edu=4","0.259334691106585","0.957393483709273"
"67","contraceptive.method=3,wife.working=1 => media.expo=0","0.258655804480652","0.950124688279302"
"68","husband.edu=4,wife.edu=4,wife.working=1 => media.expo=0","0.257976917854718","0.989583333333333"
"69","media.expo=0,wife.edu=4,wife.working=1 => husband.edu=4","0.257976917854718","0.942928039702233"
"70","wife.edu=4,wife.working=1 => husband.edu=4,media.expo=0","0.257976917854718","0.933660933660934"
"71","children=0,husband.edu=4,wife.edu=4 => media.expo=0","0.256619144602851","0.989528795811518"
"72","children=0,media.expo=0,wife.edu=4 => husband.edu=4","0.256619144602851","0.956962025316456"
"73","children=0,wife.edu=4 => husband.edu=4,media.expo=0","0.256619144602851","0.947368421052632"
"74","husband.edu=4,stand.living=4,wife.religion=1 => media.expo=0","0.255261371350984","0.976623376623377"
"75","stand.living=4,wife.religion=1,wife.working=1 => media.expo=0","0.255261371350984","0.969072164948453"
"76","stand.living=4,wife.edu=4 => husband.edu=4","0.253903598099117","0.968911917098445"
"77","husband.occu=3,wife.religion=1,wife.working=1 => media.expo=0","0.253224711473184","0.907542579075426"
"78","husband.occu=3,media.expo=0,wife.working=1 => wife.religion=1","0.253224711473184","0.903147699757869"
"79","husband.edu=4,stand.living=4,wife.edu=4 => media.expo=0","0.252545824847251","0.994652406417112"
"80","stand.living=4,wife.age=1 => media.expo=0","0.252545824847251","0.971279373368146"
"81","media.expo=0,stand.living=4,wife.edu=4 => husband.edu=4","0.252545824847251","0.96875"
"82","stand.living=4,wife.edu=4 => husband.edu=4,media.expo=0","0.252545824847251","0.963730569948187"
"83","stand.living=3,wife.religion=1 => media.expo=0","0.24847250509165","0.948186528497409"
"84","husband.edu=4,stand.living=4,wife.working=1 => media.expo=0","0.247114731839783","0.981132075471698"
"85","husband.occu=1,wife.religion=1 => media.expo=0","0.238968092328581","0.967032967032967"
"86","children=0,husband.occu=3 => media.expo=0","0.233536999321113","0.932249322493225"
"87","wife.edu=3,wife.religion=1 => media.expo=0","0.23285811269518","0.958100558659218"
"88","wife.working=0 => media.expo=0","0.232179226069246","0.926829268292683"
"89","husband.edu=4,wife.age=0,wife.working=1 => media.expo=0","0.231500339443313","0.974285714285714"
"90","children=0,husband.edu=4,wife.religion=1,wife.working=1 => media.expo=0","0.23082145281738","0.977011494252874"
"91","children=0,husband.edu=4,wife.age=0,wife.religion=1 => media.expo=0","0.230142566191446","0.974137931034483"
"92","husband.occu=3,wife.age=0 => wife.religion=1","0.230142566191446","0.952247191011236"
"93","children=0,husband.edu=4,stand.living=4 => media.expo=0","0.228784792939579","0.979651162790698"
"94","contraceptive.method=3,wife.religion=1,wife.working=1 => media.expo=0","0.228784792939579","0.949295774647887"
"95","husband.occu=3,wife.age=0 => media.expo=0","0.228784792939579","0.946629213483146"
"96","children=0,contraceptive.method=1,wife.religion=1 => media.expo=0","0.226748133061779","0.920110192837466"
"97","husband.occu=1,wife.religion=1 => husband.edu=4","0.223353699932111","0.903846153846154"
"98","contraceptive.method=1,husband.edu=4 => media.expo=0","0.220638153428377","0.961538461538461"
"99","husband.edu=3 => media.expo=0","0.220638153428377","0.923295454545454"
"100","husband.edu=3 => wife.religion=1","0.220638153428377","0.923295454545454"
"101","contraceptive.method=2 => media.expo=0","0.219280380176511","0.96996996996997"
"102","husband.occu=3,media.expo=0,wife.age=0 => wife.religion=1","0.21724372029871","0.949554896142433"
"103","husband.occu=3,wife.age=0,wife.religion=1 => media.expo=0","0.21724372029871","0.943952802359882"
"104","husband.edu=4,husband.occu=1,wife.religion=1 => media.expo=0","0.216564833672777","0.969604863221884"
"105","stand.living=3,wife.working=1 => media.expo=0","0.216564833672777","0.957957957957958"
"106","husband.occu=1,media.expo=0,wife.religion=1 => husband.edu=4","0.216564833672777","0.90625"
"107","contraceptive.method=3,wife.age=0 => media.expo=0","0.214528173794976","0.957575757575758"
"108","husband.occu=1,wife.working=1 => media.expo=0","0.213170400543109","0.966153846153846"
"109","wife.edu=4,wife.religion=1,wife.working=1 => media.expo=0","0.212491513917176","0.990506329113924"
"110","husband.edu=4,wife.age=1,wife.working=1 => media.expo=0","0.211812627291242","0.968944099378882"
"111","wife.edu=2 => wife.religion=1","0.211812627291242","0.934131736526946"
"112","children=0,stand.living=4,wife.religion=1 => media.expo=0","0.210454854039375","0.96875"
"113","husband.occu=1,wife.edu=4 => media.expo=0","0.209097080787508","0.990353697749196"
"114","wife.edu=3,wife.working=1 => media.expo=0","0.209097080787508","0.959501557632399"
"115","wife.edu=2 => media.expo=0","0.207739307535642","0.916167664670659"
"116","husband.occu=1,wife.edu=4 => husband.edu=4","0.207060420909708","0.980707395498392"
"117","husband.edu=4,husband.occu=1,wife.edu=4 => media.expo=0","0.205023761031908","0.99016393442623"
"118","husband.occu=1,media.expo=0,wife.edu=4 => husband.edu=4","0.205023761031908","0.98051948051948"
"119","husband.occu=1,wife.edu=4 => husband.edu=4,media.expo=0","0.205023761031908","0.971061093247588"
"120","stand.living=3,wife.working=1 => wife.religion=1","0.205023761031908","0.906906906906907"
"121","husband.edu=3,media.expo=0 => wife.religion=1","0.204344874405974","0.926153846153846"
"122","husband.edu=3,wife.religion=1 => media.expo=0","0.204344874405974","0.926153846153846"
"123","contraceptive.method=3,wife.age=0 => wife.religion=1","0.204344874405974","0.912121212121212"
"124","wife.age=1,wife.edu=4 => media.expo=0","0.202987101154107","0.990066225165563"
"125","children=0,contraceptive.method=3 => media.expo=0","0.202987101154107","0.952229299363057"
"126","contraceptive.method=1,wife.age=0 => media.expo=0","0.202987101154107","0.940251572327044"
"127","husband.edu=4,wife.age=1,wife.religion=1 => media.expo=0","0.202308214528174","0.970684039087948"
"128","husband.edu=4,wife.age=0,wife.religion=1,wife.working=1 => media.expo=0","0.202308214528174","0.970684039087948"
"129","children=0,husband.occu=3,wife.religion=1 => media.expo=0","0.202308214528174","0.93125"
"130","contraceptive.method=3,husband.edu=4 => media.expo=0","0.20162932790224","0.976973684210526"
"131","wife.edu=4,wife.religion=1,wife.working=1 => husband.edu=4","0.200950441276307","0.936708860759494"
"132","husband.occu=1,wife.working=1 => husband.edu=4","0.200271554650373","0.907692307692308"
