"","item1","item2","item3","item4","support"
"122","class=not_recom","finance=inconv","parents=pretentious","social=problematic",0.0185185185185185
"123","class=not_recom","finance=inconv","parents=pretentious","social=slightly_prob",0.0185185185185185
"124","class=not_recom","finance=inconv","parents=usual","social=nonprob",0.0185185185185185
"125","class=not_recom","finance=inconv","parents=usual","social=problematic",0.0185185185185185
"126","class=not_recom","finance=inconv","parents=usual","social=slightly_prob",0.0185185185185185
"127","class=not_recom","form=complete","health=not_recom","housing=convenient",0.0277777777777778
"128","class=not_recom","form=complete","health=not_recom","housing=critical",0.0277777777777778
"129","class=not_recom","form=complete","health=not_recom","housing=less_conv",0.0277777777777778
"130","class=not_recom","form=complete","health=not_recom","parents=great_pret",0.0277777777777778
"131","class=not_recom","form=complete","health=not_recom","parents=pretentious",0.0277777777777778
"132","class=not_recom","form=complete","health=not_recom","parents=usual",0.0277777777777778
"133","class=not_recom","form=complete","health=not_recom","social=nonprob",0.0277777777777778
"134","class=not_recom","form=complete","health=not_recom","social=problematic",0.0277777777777778
"135","class=not_recom","form=complete","health=not_recom","social=slightly_prob",0.0277777777777778
"136","class=not_recom","form=completed","health=not_recom","housing=convenient",0.0277777777777778
"137","class=not_recom","form=completed","health=not_recom","housing=critical",0.0277777777777778
"138","class=not_recom","form=completed","health=not_recom","housing=less_conv",0.0277777777777778
"139","class=not_recom","form=completed","health=not_recom","parents=great_pret",0.0277777777777778
"140","class=not_recom","form=completed","health=not_recom","parents=pretentious",0.0277777777777778
"141","class=not_recom","form=completed","health=not_recom","parents=usual",0.0277777777777778
"142","class=not_recom","form=completed","health=not_recom","social=nonprob",0.0277777777777778
"143","class=not_recom","form=completed","health=not_recom","social=problematic",0.0277777777777778
"144","class=not_recom","form=completed","health=not_recom","social=slightly_prob",0.0277777777777778
"145","class=not_recom","form=foster","health=not_recom","housing=convenient",0.0277777777777778
"146","class=not_recom","form=foster","health=not_recom","housing=critical",0.0277777777777778
"147","class=not_recom","form=foster","health=not_recom","housing=less_conv",0.0277777777777778
"148","class=not_recom","form=foster","health=not_recom","parents=great_pret",0.0277777777777778
"149","class=not_recom","form=foster","health=not_recom","parents=pretentious",0.0277777777777778
"150","class=not_recom","form=foster","health=not_recom","parents=usual",0.0277777777777778
"151","class=not_recom","form=foster","health=not_recom","social=nonprob",0.0277777777777778
"152","class=not_recom","form=foster","health=not_recom","social=problematic",0.0277777777777778
"153","class=not_recom","form=foster","health=not_recom","social=slightly_prob",0.0277777777777778
"154","class=not_recom","form=incomplete","health=not_recom","housing=convenient",0.0277777777777778
"155","class=not_recom","form=incomplete","health=not_recom","housing=critical",0.0277777777777778
"156","class=not_recom","form=incomplete","health=not_recom","housing=less_conv",0.0277777777777778
"157","class=not_recom","form=incomplete","health=not_recom","parents=great_pret",0.0277777777777778
"158","class=not_recom","form=incomplete","health=not_recom","parents=pretentious",0.0277777777777778
"159","class=not_recom","form=incomplete","health=not_recom","parents=usual",0.0277777777777778
"160","class=not_recom","form=incomplete","health=not_recom","social=nonprob",0.0277777777777778
"161","class=not_recom","form=incomplete","health=not_recom","social=problematic",0.0277777777777778
"162","class=not_recom","form=incomplete","health=not_recom","social=slightly_prob",0.0277777777777778
"163","class=not_recom","has_nurs=critical","health=not_recom","housing=convenient",0.0222222222222222
"164","class=not_recom","has_nurs=critical","health=not_recom","housing=critical",0.0222222222222222
"165","class=not_recom","has_nurs=critical","health=not_recom","housing=less_conv",0.0222222222222222
"166","class=not_recom","has_nurs=critical","health=not_recom","parents=great_pret",0.0222222222222222
"167","class=not_recom","has_nurs=critical","health=not_recom","parents=pretentious",0.0222222222222222
"168","class=not_recom","has_nurs=critical","health=not_recom","parents=usual",0.0222222222222222
"169","class=not_recom","has_nurs=critical","health=not_recom","social=nonprob",0.0222222222222222
"170","class=not_recom","has_nurs=critical","health=not_recom","social=problematic",0.0222222222222222
"171","class=not_recom","has_nurs=critical","health=not_recom","social=slightly_prob",0.0222222222222222
"172","class=not_recom","has_nurs=improper","health=not_recom","housing=convenient",0.0222222222222222
"173","class=not_recom","has_nurs=improper","health=not_recom","housing=critical",0.0222222222222222
"174","class=not_recom","has_nurs=improper","health=not_recom","housing=less_conv",0.0222222222222222
"175","class=not_recom","has_nurs=improper","health=not_recom","parents=great_pret",0.0222222222222222
"176","class=not_recom","has_nurs=improper","health=not_recom","parents=pretentious",0.0222222222222222
"177","class=not_recom","has_nurs=improper","health=not_recom","parents=usual",0.0222222222222222
"178","class=not_recom","has_nurs=improper","health=not_recom","social=nonprob",0.0222222222222222
"179","class=not_recom","has_nurs=improper","health=not_recom","social=problematic",0.0222222222222222
"180","class=not_recom","has_nurs=improper","health=not_recom","social=slightly_prob",0.0222222222222222
"181","class=not_recom","has_nurs=less_proper","health=not_recom","housing=convenient",0.0222222222222222
"182","class=not_recom","has_nurs=less_proper","health=not_recom","housing=critical",0.0222222222222222
"183","class=not_recom","has_nurs=less_proper","health=not_recom","housing=less_conv",0.0222222222222222
"184","class=not_recom","has_nurs=less_proper","health=not_recom","parents=great_pret",0.0222222222222222
"185","class=not_recom","has_nurs=less_proper","health=not_recom","parents=pretentious",0.0222222222222222
"186","class=not_recom","has_nurs=less_proper","health=not_recom","parents=usual",0.0222222222222222
"187","class=not_recom","has_nurs=less_proper","health=not_recom","social=nonprob",0.0222222222222222
"188","class=not_recom","has_nurs=less_proper","health=not_recom","social=problematic",0.0222222222222222
"189","class=not_recom","has_nurs=less_proper","health=not_recom","social=slightly_prob",0.0222222222222222
"190","class=not_recom","has_nurs=proper","health=not_recom","housing=convenient",0.0222222222222222
"191","class=not_recom","has_nurs=proper","health=not_recom","housing=critical",0.0222222222222222
"192","class=not_recom","has_nurs=proper","health=not_recom","housing=less_conv",0.0222222222222222
"193","class=not_recom","has_nurs=proper","health=not_recom","parents=great_pret",0.0222222222222222
"194","class=not_recom","has_nurs=proper","health=not_recom","parents=pretentious",0.0222222222222222
"195","class=not_recom","has_nurs=proper","health=not_recom","parents=usual",0.0222222222222222
"196","class=not_recom","has_nurs=proper","health=not_recom","social=nonprob",0.0222222222222222
"197","class=not_recom","has_nurs=proper","health=not_recom","social=problematic",0.0222222222222222
"198","class=not_recom","has_nurs=proper","health=not_recom","social=slightly_prob",0.0222222222222222
"199","class=not_recom","has_nurs=very_crit","health=not_recom","housing=convenient",0.0222222222222222
"200","class=not_recom","has_nurs=very_crit","health=not_recom","housing=critical",0.0222222222222222
"201","class=not_recom","has_nurs=very_crit","health=not_recom","housing=less_conv",0.0222222222222222
"202","class=not_recom","has_nurs=very_crit","health=not_recom","parents=great_pret",0.0222222222222222
"203","class=not_recom","has_nurs=very_crit","health=not_recom","parents=pretentious",0.0222222222222222
"204","class=not_recom","has_nurs=very_crit","health=not_recom","parents=usual",0.0222222222222222
"205","class=not_recom","has_nurs=very_crit","health=not_recom","social=nonprob",0.0222222222222222
"206","class=not_recom","has_nurs=very_crit","health=not_recom","social=problematic",0.0222222222222222
"207","class=not_recom","has_nurs=very_crit","health=not_recom","social=slightly_prob",0.0222222222222222
"208","class=not_recom","health=not_recom","housing=convenient","parents=great_pret",0.037037037037037
"209","class=not_recom","health=not_recom","housing=convenient","parents=pretentious",0.037037037037037
"210","class=not_recom","health=not_recom","housing=convenient","parents=usual",0.037037037037037
"211","class=not_recom","health=not_recom","housing=convenient","social=nonprob",0.037037037037037
"212","class=not_recom","health=not_recom","housing=convenient","social=problematic",0.037037037037037
"213","class=not_recom","health=not_recom","housing=convenient","social=slightly_prob",0.037037037037037
"214","class=not_recom","health=not_recom","housing=critical","parents=great_pret",0.037037037037037
"215","class=not_recom","health=not_recom","housing=critical","parents=pretentious",0.037037037037037
"216","class=not_recom","health=not_recom","housing=critical","parents=usual",0.037037037037037
"217","class=not_recom","health=not_recom","housing=critical","social=nonprob",0.037037037037037
"218","class=not_recom","health=not_recom","housing=critical","social=problematic",0.037037037037037
"219","class=not_recom","health=not_recom","housing=critical","social=slightly_prob",0.037037037037037
"220","class=not_recom","health=not_recom","housing=less_conv","parents=great_pret",0.037037037037037
"221","class=not_recom","health=not_recom","housing=less_conv","parents=pretentious",0.037037037037037
"222","class=not_recom","health=not_recom","housing=less_conv","parents=usual",0.037037037037037
"223","class=not_recom","health=not_recom","housing=less_conv","social=nonprob",0.037037037037037
"224","class=not_recom","health=not_recom","housing=less_conv","social=problematic",0.037037037037037
"225","class=not_recom","health=not_recom","housing=less_conv","social=slightly_prob",0.037037037037037
"226","class=not_recom","health=not_recom","parents=great_pret","social=nonprob",0.037037037037037
"227","class=not_recom","health=not_recom","parents=great_pret","social=problematic",0.037037037037037
"228","class=not_recom","health=not_recom","parents=great_pret","social=slightly_prob",0.037037037037037
"229","class=not_recom","health=not_recom","parents=pretentious","social=nonprob",0.037037037037037
"230","class=not_recom","health=not_recom","parents=pretentious","social=problematic",0.037037037037037
"231","class=not_recom","health=not_recom","parents=pretentious","social=slightly_prob",0.037037037037037
"232","class=not_recom","health=not_recom","parents=usual","social=nonprob",0.037037037037037
"233","class=not_recom","health=not_recom","parents=usual","social=problematic",0.037037037037037
"234","class=not_recom","health=not_recom","parents=usual","social=slightly_prob",0.037037037037037
"235","class=priority","finance=convenient","has_nurs=less_proper","health=not_recom",0
"236","class=priority","finance=convenient","has_nurs=less_proper","health=priority",0.0273148148148148
"237","class=priority","finance=convenient","has_nurs=less_proper","health=recommended",0.024537037037037
"238","class=priority","finance=convenient","has_nurs=less_proper","housing=convenient",0.0172839506172839
"239","class=priority","finance=convenient","has_nurs=less_proper","housing=critical",0.0172839506172839
"240","class=priority","finance=convenient","has_nurs=less_proper","housing=less_conv",0.0172839506172839
"241","class=priority","finance=convenient","has_nurs=less_proper","parents=great_pret",0.0141975308641975
"242","class=priority","finance=convenient","has_nurs=less_proper","parents=pretentious",0.0188271604938272
"243","class=priority","finance=convenient","has_nurs=less_proper","parents=usual",0.0188271604938272
"244","class=priority","finance=convenient","has_nurs=less_proper","social=nonprob",0.016820987654321
"245","class=priority","finance=convenient","has_nurs=less_proper","social=problematic",0.0182098765432099
"246","class=priority","finance=convenient","has_nurs=less_proper","social=slightly_prob",0.016820987654321
"247","class=priority","finance=convenient","has_nurs=proper","health=not_recom",0
"248","class=priority","finance=convenient","has_nurs=proper","health=priority",0.0273148148148148
"249","class=priority","finance=convenient","has_nurs=proper","health=recommended",0.024537037037037
"250","class=priority","finance=convenient","has_nurs=proper","housing=convenient",0.0172839506172839
"251","class=priority","finance=convenient","has_nurs=proper","housing=critical",0.0172839506172839
"252","class=priority","finance=convenient","has_nurs=proper","housing=less_conv",0.0172839506172839
"253","class=priority","finance=convenient","has_nurs=proper","parents=great_pret",0.0141975308641975
"254","class=priority","finance=convenient","has_nurs=proper","parents=pretentious",0.0188271604938272
"255","class=priority","finance=convenient","has_nurs=proper","parents=usual",0.0188271604938272
"256","class=priority","finance=convenient","has_nurs=proper","social=nonprob",0.016820987654321
"257","class=priority","finance=convenient","has_nurs=proper","social=problematic",0.0182098765432099
"258","class=priority","finance=convenient","has_nurs=proper","social=slightly_prob",0.016820987654321
"259","class=priority","finance=convenient","health=priority","housing=convenient",0.0347222222222222
"260","class=priority","finance=convenient","health=priority","housing=critical",0.0194444444444444
"261","class=priority","finance=convenient","health=priority","housing=less_conv",0.0231481481481481
"262","class=priority","finance=convenient","health=priority","parents=great_pret",0.0108796296296296
"263","class=priority","finance=convenient","health=priority","parents=pretentious",0.0277777777777778
"264","class=priority","finance=convenient","health=priority","parents=usual",0.0386574074074074
"265","class=priority","finance=convenient","health=priority","social=nonprob",0.0257716049382716
"266","class=priority","finance=convenient","health=priority","social=problematic",0.0257716049382716
"267","class=priority","finance=convenient","health=priority","social=slightly_prob",0.0257716049382716
"268","class=priority","finance=convenient","health=recommended","housing=convenient",0.0362654320987654
"269","class=priority","finance=convenient","health=recommended","housing=critical",0.028858024691358
"270","class=priority","finance=convenient","health=recommended","housing=less_conv",0.0307098765432099
"271","class=priority","finance=convenient","health=recommended","parents=great_pret",0.0286265432098765
"272","class=priority","finance=convenient","health=recommended","parents=pretentious",0.0314814814814815
"273","class=priority","finance=convenient","health=recommended","parents=usual",0.0357253086419753
"274","class=priority","finance=convenient","health=recommended","social=nonprob",0.0350308641975309
"275","class=priority","finance=convenient","health=recommended","social=problematic",0.0257716049382716
"276","class=priority","finance=convenient","health=recommended","social=slightly_prob",0.0350308641975309
"277","class=priority","finance=convenient","housing=convenient","parents=great_pret",0.0231481481481481
"278","class=priority","finance=convenient","housing=convenient","parents=pretentious",0.0228395061728395
"279","class=priority","finance=convenient","housing=convenient","parents=usual",0.025
"280","class=priority","finance=convenient","housing=convenient","social=nonprob",0.0239197530864198
"281","class=priority","finance=convenient","housing=convenient","social=problematic",0.0231481481481481
"282","class=priority","finance=convenient","housing=convenient","social=slightly_prob",0.0239197530864198
"283","class=priority","finance=convenient","housing=less_conv","parents=great_pret",0.0103395061728395
"284","class=priority","finance=convenient","housing=less_conv","parents=pretentious",0.0188271604938272
"285","class=priority","finance=convenient","housing=less_conv","parents=usual",0.0246913580246914
"286","class=priority","finance=convenient","housing=less_conv","social=nonprob",0.019212962962963
"287","class=priority","finance=convenient","housing=less_conv","social=problematic",0.0154320987654321
"288","class=priority","finance=convenient","housing=less_conv","social=slightly_prob",0.019212962962963
"289","class=priority","finance=convenient","parents=pretentious","social=nonprob",0.0203703703703704
"290","class=priority","finance=convenient","parents=pretentious","social=problematic",0.0185185185185185
"291","class=priority","finance=convenient","parents=pretentious","social=slightly_prob",0.0203703703703704
"292","class=priority","finance=convenient","parents=usual","social=nonprob",0.0243055555555556
"293","class=priority","finance=convenient","parents=usual","social=problematic",0.0257716049382716
"294","class=priority","finance=convenient","parents=usual","social=slightly_prob",0.0243055555555556
"295","class=priority","finance=inconv","has_nurs=less_proper","health=not_recom",0
"296","class=priority","finance=inconv","has_nurs=less_proper","health=priority",0.0247685185185185
"297","class=priority","finance=inconv","has_nurs=less_proper","health=recommended",0.0270833333333333
"298","class=priority","finance=inconv","has_nurs=less_proper","housing=convenient",0.0172839506172839
"299","class=priority","finance=inconv","has_nurs=less_proper","housing=critical",0.0172839506172839
"300","class=priority","finance=inconv","has_nurs=less_proper","housing=less_conv",0.0172839506172839
"301","class=priority","finance=inconv","has_nurs=less_proper","parents=great_pret",0.0108024691358025
"302","class=priority","finance=inconv","has_nurs=less_proper","parents=pretentious",0.0205246913580247
"303","class=priority","finance=inconv","has_nurs=less_proper","parents=usual",0.0205246913580247
"304","class=priority","finance=inconv","has_nurs=less_proper","social=nonprob",0.0176697530864198
"305","class=priority","finance=inconv","has_nurs=less_proper","social=problematic",0.0165123456790123
"306","class=priority","finance=inconv","has_nurs=less_proper","social=slightly_prob",0.0176697530864198
"307","class=priority","finance=inconv","has_nurs=proper","health=not_recom",0
"308","class=priority","finance=inconv","has_nurs=proper","health=priority",0.0247685185185185
"309","class=priority","finance=inconv","has_nurs=proper","health=recommended",0.0270833333333333
"310","class=priority","finance=inconv","has_nurs=proper","housing=convenient",0.0172839506172839
"311","class=priority","finance=inconv","has_nurs=proper","housing=critical",0.0172839506172839
"312","class=priority","finance=inconv","has_nurs=proper","housing=less_conv",0.0172839506172839
"313","class=priority","finance=inconv","has_nurs=proper","parents=great_pret",0.0108024691358025
"314","class=priority","finance=inconv","has_nurs=proper","parents=pretentious",0.0205246913580247
"315","class=priority","finance=inconv","has_nurs=proper","parents=usual",0.0205246913580247
"316","class=priority","finance=inconv","has_nurs=proper","social=nonprob",0.0176697530864198
"317","class=priority","finance=inconv","has_nurs=proper","social=problematic",0.0165123456790123
"318","class=priority","finance=inconv","has_nurs=proper","social=slightly_prob",0.0176697530864198
"319","class=priority","finance=inconv","health=priority","housing=convenient",0.0231481481481481
"320","class=priority","finance=inconv","health=priority","housing=critical",0.0194444444444444
"321","class=priority","finance=inconv","health=priority","housing=less_conv",0.0231481481481481
"322","class=priority","finance=inconv","health=priority","parents=great_pret",0.00509259259259259
"323","class=priority","finance=inconv","health=priority","parents=pretentious",0.0247685185185185
"324","class=priority","finance=inconv","health=priority","parents=usual",0.0358796296296296
"325","class=priority","finance=inconv","health=priority","social=nonprob",0.0219135802469136
"326","class=priority","finance=inconv","health=priority","social=problematic",0.0219135802469136
"327","class=priority","finance=inconv","health=priority","social=slightly_prob",0.0219135802469136
"328","class=priority","finance=inconv","health=recommended","housing=convenient",0.0307098765432099
"329","class=priority","finance=inconv","health=recommended","housing=critical",0.028858024691358
"330","class=priority","finance=inconv","health=recommended","housing=less_conv",0.0307098765432099
"331","class=priority","finance=inconv","health=recommended","parents=great_pret",0.0216049382716049
"332","class=priority","finance=inconv","health=recommended","parents=pretentious",0.0304783950617284
"333","class=priority","finance=inconv","health=recommended","parents=usual",0.0381944444444444
"334","class=priority","finance=inconv","health=recommended","social=nonprob",0.0341820987654321
"335","class=priority","finance=inconv","health=recommended","social=problematic",0.0219135802469136
"336","class=priority","finance=inconv","health=recommended","social=slightly_prob",0.0341820987654321
"337","class=priority","finance=inconv","housing=convenient","parents=great_pret",0.0103395061728395
"338","class=priority","finance=inconv","housing=convenient","parents=pretentious",0.0188271604938272
"339","class=priority","finance=inconv","housing=convenient","parents=usual",0.0246913580246914
"340","class=priority","finance=inconv","housing=convenient","social=nonprob",0.019212962962963
"341","class=priority","finance=inconv","housing=convenient","social=problematic",0.0154320987654321
"342","class=priority","finance=inconv","housing=convenient","social=slightly_prob",0.019212962962963
"343","class=priority","finance=inconv","housing=less_conv","parents=great_pret",0.0103395061728395
"344","class=priority","finance=inconv","housing=less_conv","parents=pretentious",0.0188271604938272
"345","class=priority","finance=inconv","housing=less_conv","parents=usual",0.0246913580246914
"346","class=priority","finance=inconv","housing=less_conv","social=nonprob",0.019212962962963
"347","class=priority","finance=inconv","housing=less_conv","social=problematic",0.0154320987654321
"348","class=priority","finance=inconv","housing=less_conv","social=slightly_prob",0.019212962962963
"349","class=priority","finance=inconv","parents=pretentious","social=nonprob",0.0193672839506173
"350","class=priority","finance=inconv","parents=pretentious","social=problematic",0.0165123456790123
"351","class=priority","finance=inconv","parents=pretentious","social=slightly_prob",0.0193672839506173
"352","class=priority","finance=inconv","parents=usual","social=nonprob",0.0250771604938272
"353","class=priority","finance=inconv","parents=usual","social=problematic",0.0239197530864198
"354","class=priority","finance=inconv","parents=usual","social=slightly_prob",0.0250771604938272
"355","class=priority","has_nurs=less_proper","health=priority","housing=convenient",0.0196759259259259
